ts_code,trade_date,pe,pb
688777.SH,20250702,31.3763,3.5506
688777.SH,20250701,31.6311,3.5795
688777.SH,20250630,31.7868,3.5971
688777.SH,20250627,31.4117,3.5546
688777.SH,20250626,31.4046,3.5538
688777.SH,20250625,31.7019,3.5875
688777.SH,20250624,31.1286,3.5226
688777.SH,20250623,30.35,3.4345
688777.SH,20250620,30.2014,3.4177
688777.SH,20250619,30.3005,3.4289
688777.SH,20250618,30.5411,3.4561
688777.SH,20250617,30.5411,3.4561
688777.SH,20250616,30.9304,3.5002
688777.SH,20250613,31.3409,3.5466
688777.SH,20250612,31.3834,3.5514
688777.SH,20250611,31.7373,3.5915
688777.SH,20250610,31.4754,3.5618
688777.SH,20250609,32.2044,3.6443
688777.SH,20250606,31.985,3.6195
688777.SH,20250605,32.0558,3.6275
688777.SH,20250604,31.5816,3.5739
688777.SH,20250603,31.2347,3.5346
688777.SH,20250530,31.2135,3.5322
688777.SH,20250529,32.1549,3.4441
688777.SH,20250528,31.6099,3.3857
688777.SH,20250527,31.532,3.3774
688777.SH,20250526,31.9355,3.4206
688777.SH,20250523,31.7514,3.4009
688777.SH,20250522,32.3318,3.463
688777.SH,20250521,32.6786,3.5002
688777.SH,20250520,32.9334,3.5275
688777.SH,20250519,32.7636,3.5093
688777.SH,20250516,33.2378,3.5601
688777.SH,20250515,33.4006,3.5775
688777.SH,20250514,34.349,3.6791
688777.SH,20250513,34.5189,3.6973
688777.SH,20250512,34.7029,3.717
688777.SH,20250509,33.9102,3.6321
688777.SH,20250508,34.6109,3.7071
688777.SH,20250507,34.2499,3.6685
688777.SH,20250506,34.3986,3.6844
688777.SH,20250430,33.3864,3.576
688777.SH,20250429,33.62,3.6429
688777.SH,20250428,33.1882,3.5961
688777.SH,20250425,34.1013,3.695
688777.SH,20250424,34.0659,3.6912
688777.SH,20250423,34.5189,3.7403
688777.SH,20250422,34.1013,3.695
688777.SH,20250421,34.1721,3.7027
688777.SH,20250418,33.7403,3.6559
688777.SH,20250417,33.8677,3.6697
688777.SH,20250416,33.9031,3.6736
688777.SH,20250415,34.0305,3.6874
688777.SH,20250414,34.1933,3.705
688777.SH,20250411,34.3702,3.7242
688777.SH,20250410,34.0447,3.6889
688777.SH,20250409,33.4643,3.626
688777.SH,20250408,32.2893,3.4987
688777.SH,20250407,31.5886,3.4228
688777.SH,20250403,37.074,4.0171
688777.SH,20250402,37.8313,4.0992
688777.SH,20250401,37.0952,4.0194
688777.SH,20250331,38.1029,4.0666
688777.SH,20250328,38.4115,4.0996
688777.SH,20250327,38.4258,4.1011
688777.SH,20250326,38.1675,4.0735
688777.SH,20250325,38.3899,4.0973
688777.SH,20250324,38.5908,4.1187
688777.SH,20250321,38.4904,4.108
688777.SH,20250320,39.7031,4.2374
688777.SH,20250319,40.1695,4.2872
688777.SH,20250318,40.557,4.3285
688777.SH,20250317,40.557,4.3285
688777.SH,20250314,40.8871,4.3638
688777.SH,20250313,39.9973,4.2688
688777.SH,20250312,41.1884,4.3959
688777.SH,20250311,41.4539,4.4243
688777.SH,20250310,41.6907,4.4495
688777.SH,20250307,41.8558,4.4672
688777.SH,20250306,41.4611,4.425
688777.SH,20250305,39.617,4.2282
688777.SH,20250304,39.3802,4.2029
688777.SH,20250303,39.1075,4.1738
688777.SH,20250228,38.9712,4.1593
688777.SH,20250227,42.1715,4.6557
688777.SH,20250226,43.4631,4.7983
688777.SH,20250225,43.1259,4.7611
688777.SH,20250224,43.7645,4.8316
688777.SH,20250221,44.4893,4.9116
688777.SH,20250220,42.846,4.7302
688777.SH,20250219,43.3053,4.7809
688777.SH,20250218,41.0306,4.5298
688777.SH,20250217,42.4442,4.6858
688777.SH,20250214,42.3294,4.6732
688777.SH,20250213,41.1741,4.5456
688777.SH,20250212,42.0854,4.6462
688777.SH,20250211,41.6262,4.5955
688777.SH,20250210,41.7338,4.6074
688777.SH,20250207,40.2413,4.4426
688777.SH,20250206,40.8799,4.5131
688777.SH,20250205,36.9907,4.0838
688777.SH,20250127,36.0578,3.9808
688777.SH,20250124,36.962,4.0806
688777.SH,20250123,36.1942,3.9958
688777.SH,20250122,36.2013,3.9966
688777.SH,20250121,36.5099,4.0307
688777.SH,20250120,35.1035,3.8754
688777.SH,20250117,34.228,3.7788
688777.SH,20250116,34.3787,3.7954
688777.SH,20250115,34.3644,3.7938
688777.SH,20250114,34.9887,3.8628
688777.SH,20250113,33.0727,3.6512
688777.SH,20250110,33.2952,3.6758
688777.SH,20250109,33.2952,3.6758
688777.SH,20250108,33.0369,3.6473
688777.SH,20250107,33.6899,3.7194
688777.SH,20250106,33.1947,3.6647
688777.SH,20250103,33.7257,3.7233
688777.SH,20250102,35.2757,3.8944
688777.SH,20241231,35.6416,3.9348
688777.SH,20241230,37.1485,4.1012
688777.SH,20241227,36.9046,4.0743
688777.SH,20241226,37.7154,4.1638
688777.SH,20241225,36.2229,3.999
688777.SH,20241224,36.5027,4.0299
688777.SH,20241223,36.0076,3.9752
688777.SH,20241220,36.9404,4.0782
688777.SH,20241219,36.9333,4.0774
688777.SH,20241218,35.656,3.9364
688777.SH,20241217,35.4335,3.9119
688777.SH,20241216,35.29,3.896
688777.SH,20241213,35.7421,3.9459
688777.SH,20241212,35.8282,3.9554
