ts_code,trade_date,pe,pb
688090.SH,20250702,357.3607,4.5076
688090.SH,20250701,370.9589,4.6791
688090.SH,20250630,374.1137,4.7189
688090.SH,20250627,359.6452,4.5364
688090.SH,20250626,357.7958,4.5131
688090.SH,20250625,355.802,4.4411
688090.SH,20250624,342.3202,4.2729
688090.SH,20250623,334.4489,4.1746
688090.SH,20250620,335.6212,4.1892
688090.SH,20250619,328.7547,4.1035
688090.SH,20250618,330.262,4.1223
688090.SH,20250617,326.41,4.0743
688090.SH,20250616,325.7401,4.0659
688090.SH,20250613,325.3214,4.0607
688090.SH,20250612,331.6018,4.1391
688090.SH,20250611,335.8724,4.1924
688090.SH,20250610,337.4634,4.2122
688090.SH,20250609,345.7535,4.3157
688090.SH,20250606,337.5472,4.2133
688090.SH,20250605,368.1115,4.5948
688090.SH,20250604,369.7862,4.6157
688090.SH,20250603,367.7765,4.5906
688090.SH,20250530,376.3178,4.6972
688090.SH,20250529,371.126,4.6324
688090.SH,20250528,364.2595,4.5467
688090.SH,20250527,370.6236,4.6261
688090.SH,20250526,384.2729,4.7965
688090.SH,20250523,366.7717,4.5781
688090.SH,20250522,363.5896,4.5383
688090.SH,20250521,366.5205,4.5749
688090.SH,20250520,376.6527,4.7014
688090.SH,20250519,378.16,4.7202
688090.SH,20250516,370.6236,4.6261
688090.SH,20250515,372.8845,4.6544
688090.SH,20250514,381.4258,4.761
688090.SH,20250513,383.1005,4.7819
688090.SH,20250512,360.7425,4.5028
688090.SH,20250509,349.2705,4.3596
688090.SH,20250508,361.9986,4.5185
688090.SH,20250507,354.5459,4.4255
688090.SH,20250506,350.694,4.3774
688090.SH,20250430,348.768,4.3533
688090.SH,20250429,322.0557,4.0199
688090.SH,20250428,70.7818,3.8751
688090.SH,20250425,70.954,3.8845
688090.SH,20250424,70.9732,3.8856
688090.SH,20250423,72.8288,3.9871
688090.SH,20250422,70.0358,3.8342
688090.SH,20250421,71.1645,3.896
688090.SH,20250418,70.6862,3.8698
688090.SH,20250417,69.3853,3.7986
688090.SH,20250416,69.2514,3.7913
688090.SH,20250415,72.2166,3.9536
688090.SH,20250414,70.4758,3.8583
688090.SH,20250411,69.9401,3.829
688090.SH,20250410,68.6775,3.7599
688090.SH,20250409,61.3315,3.3577
688090.SH,20250408,58.6342,3.21
688090.SH,20250407,58.8637,3.2226
688090.SH,20250403,73.5749,4.028
688090.SH,20250402,75.4496,4.1306
688090.SH,20250401,74.0531,4.0542
688090.SH,20250331,75.3922,4.1275
688090.SH,20250328,76.8079,4.205
688090.SH,20250327,75.8514,4.1526
688090.SH,20250326,78.1279,4.2773
688090.SH,20250325,89.2043,4.8837
688090.SH,20250324,93.3938,5.113
688090.SH,20250321,89.9312,4.9234
688090.SH,20250320,99.7068,5.4586
688090.SH,20250319,103.265,5.6534
688090.SH,20250318,97.2007,5.3214
