ts_code,trade_date,pe,pb
688160.SH,20250702,146.1234,9.3688
688160.SH,20250701,145.522,9.3303
688160.SH,20250630,147.2401,9.4405
688160.SH,20250627,145.6423,9.338
688160.SH,20250626,146.9309,9.4206
688160.SH,20250625,148.9754,9.5517
688160.SH,20250624,145.7454,9.3446
688160.SH,20250623,137.4642,8.8137
688160.SH,20250620,136.777,8.7696
688160.SH,20250619,142.3436,9.1265
688160.SH,20250618,140.5052,9.0086
688160.SH,20250617,138.2201,8.8621
688160.SH,20250616,142.292,9.1232
688160.SH,20250613,147.7555,9.4735
688160.SH,20250612,149.3018,9.5726
688160.SH,20250611,147.5837,9.4625
688160.SH,20250610,146.3295,9.3821
688160.SH,20250609,151.7071,9.7269
688160.SH,20250606,153.5627,9.8458
688160.SH,20250605,155.6587,9.9802
688160.SH,20250604,143.5462,9.2036
688160.SH,20250603,142.9964,9.1684
688160.SH,20250530,142.9964,9.1684
688160.SH,20250529,149.0956,9.2536
688160.SH,20250528,146.5529,9.0958
688160.SH,20250527,147.7555,9.1704
688160.SH,20250526,151.7243,9.4168
688160.SH,20250523,153.4939,9.5266
688160.SH,20250522,154.3186,9.5778
688160.SH,20250521,158.4936,9.8369
688160.SH,20250520,159.4385,9.8955
688160.SH,20250519,159.4385,9.8955
688160.SH,20250516,160.9504,9.9894
688160.SH,20250515,166.0875,10.3082
688160.SH,20250514,166.5686,10.3381
688160.SH,20250513,171.1559,10.6228
688160.SH,20250512,176.7053,10.9672
688160.SH,20250509,171.2246,10.627
688160.SH,20250508,176.9458,10.9821
688160.SH,20250507,178.5093,11.0792
688160.SH,20250506,181.808,11.2839
688160.SH,20250430,179.2824,11.1272
688160.SH,20250429,170.9497,10.61
688160.SH,20250428,170.5717,10.5865
688160.SH,20250425,174.3344,10.8201
688160.SH,20250424,144.4448,11.3244
688160.SH,20250423,150.397,11.791
688160.SH,20250422,135.3504,10.6114
688160.SH,20250421,137.1914,10.7557
688160.SH,20250418,135.5303,10.6255
688160.SH,20250417,137.0391,10.7438
688160.SH,20250416,141.5656,11.0986
688160.SH,20250415,145.1784,11.3819
688160.SH,20250414,136.4439,10.6971
688160.SH,20250411,127.0865,9.9635
688160.SH,20250410,115.9988,9.0942
688160.SH,20250409,103.4022,8.1067
688160.SH,20250408,99.8586,7.8289
688160.SH,20250407,105.8385,8.2977
688160.SH,20250403,132.305,10.3726
688160.SH,20250402,132.3466,10.3759
688160.SH,20250401,126.5882,9.9244
688160.SH,20250331,128.886,10.1046
688160.SH,20250328,128.6784,10.0883
688160.SH,20250327,131.9451,10.3444
688160.SH,20250326,133.717,10.4833
688160.SH,20250325,133.3294,10.4529
688160.SH,20250324,132.8864,10.4182
688160.SH,20250321,135.9317,10.657
688160.SH,20250320,146.3135,11.4709
688160.SH,20250319,152.9993,11.995
688160.SH,20250318,152.1965,11.9321
688160.SH,20250317,156.5291,12.2718
688160.SH,20250314,159.8375,12.5312
688160.SH,20250313,151.8366,11.9039
688160.SH,20250312,156.9582,12.3054
688160.SH,20250311,148.2514,11.6228
688160.SH,20250310,145.4829,11.4058
688160.SH,20250307,135.1012,10.5918
688160.SH,20250306,133.1771,10.441
688160.SH,20250305,135.7379,10.6418
688160.SH,20250304,137.1499,10.7525
688160.SH,20250303,130.118,10.2012
688160.SH,20250228,128.443,10.0699
688160.SH,20250227,146.5627,11.4904
688160.SH,20250226,134.063,10.5105
688160.SH,20250225,130.8101,10.2554
688160.SH,20250224,128.5676,10.0796
688160.SH,20250221,123.8889,9.7128
688160.SH,20250220,122.9476,9.639
688160.SH,20250219,121.1758,9.5001
688160.SH,20250218,111.4308,8.7361
688160.SH,20250217,114.6145,8.9857
688160.SH,20250214,109.0776,8.5516
688160.SH,20250213,113.2026,9.0422
688160.SH,20250212,119.2517,9.5254
