ts_code,trade_date,pe,pb
300607.SZ,20250702,,5.5583
300607.SZ,20250701,,5.7354
300607.SZ,20250630,,5.8052
300607.SZ,20250627,,5.766
300607.SZ,20250626,,5.8222
300607.SZ,20250625,,5.9142
300607.SZ,20250624,,5.8358
300607.SZ,20250623,,5.4442
300607.SZ,20250620,,5.4544
300607.SZ,20250619,,5.8546
300607.SZ,20250618,,5.766
300607.SZ,20250617,,5.795
300607.SZ,20250616,,5.8903
300607.SZ,20250613,,5.8648
300607.SZ,20250612,,6.1338
300607.SZ,20250611,,6.1696
300607.SZ,20250610,,6.2002
300607.SZ,20250609,,5.846
300607.SZ,20250606,,5.846
300607.SZ,20250605,,5.6434
300607.SZ,20250604,,5.4816
300607.SZ,20250603,,5.4663
300607.SZ,20250530,,5.5038
300607.SZ,20250529,,5.8375
300607.SZ,20250528,,5.8375
300607.SZ,20250527,,6.0793
300607.SZ,20250526,,5.8614
300607.SZ,20250523,,5.8069
300607.SZ,20250522,,5.9789
300607.SZ,20250521,,5.892
300607.SZ,20250520,,6.0998
300607.SZ,20250519,,6.5732
300607.SZ,20250516,,6.4369
300607.SZ,20250515,,6.6192
300607.SZ,20250514,,6.3246
300607.SZ,20250513,,6.4744
300607.SZ,20250512,,6.3314
300607.SZ,20250509,,5.2756
300607.SZ,20250508,,4.981
300607.SZ,20250507,,4.9673
300607.SZ,20250506,,5.0116
300607.SZ,20250430,,4.9026
300607.SZ,20250429,,4.6523
300607.SZ,20250428,,4.5552
300607.SZ,20250425,,4.6574
300607.SZ,20250424,,4.6148
300607.SZ,20250423,,4.7306
300607.SZ,20250422,,4.5246
300607.SZ,20250421,148.6723,4.4177
300607.SZ,20250418,143.4709,4.2631
300607.SZ,20250417,143.5793,4.2663
300607.SZ,20250416,146.0174,4.3388
300607.SZ,20250415,148.8348,4.4225
300607.SZ,20250414,150.1893,4.4627
300607.SZ,20250411,145.8007,4.3323
300607.SZ,20250410,143.2542,4.2567
300607.SZ,20250409,139.299,4.1391
300607.SZ,20250408,129.6006,3.851
300607.SZ,20250407,125.0494,3.7157
300607.SZ,20250403,156.3118,4.6447
300607.SZ,20250402,160.3753,4.7654
300607.SZ,20250401,159.4001,4.7364
300607.SZ,20250331,162.1633,4.8185
300607.SZ,20250328,165.9018,4.9296
300607.SZ,20250327,173.6497,5.1598
300607.SZ,20250326,184.2149,5.4738
300607.SZ,20250325,182.9688,5.4368
300607.SZ,20250324,187.5741,5.5736
300607.SZ,20250321,195.7554,5.8167
300607.SZ,20250320,192.2337,5.7121
300607.SZ,20250319,189.5246,5.6316
