ts_code,trade_date,pe,pb
603960.SH,20250702,89.3258,4.4302
603960.SH,20250701,89.7557,4.4516
603960.SH,20250630,89.6601,4.4468
603960.SH,20250627,88.9436,4.4113
603960.SH,20250626,88.6092,4.3947
603960.SH,20250625,89.2302,4.4255
603960.SH,20250624,88.3226,4.3805
603960.SH,20250623,85.9343,4.262
603960.SH,20250620,84.8834,4.2099
603960.SH,20250619,86.4597,4.2881
603960.SH,20250618,87.9405,4.3615
603960.SH,20250617,87.6539,4.3473
603960.SH,20250616,87.7017,4.3139
603960.SH,20250613,87.3673,4.2975
603960.SH,20250612,90.6633,4.4596
603960.SH,20250611,93.0994,4.5794
603960.SH,20250610,93.1472,4.5818
603960.SH,20250609,94.3892,4.6429
603960.SH,20250606,92.1918,4.5348
603960.SH,20250605,93.7204,4.61
603960.SH,20250604,94.1025,4.6288
603960.SH,20250603,95.0579,4.6758
603960.SH,20250530,93.6249,4.6053
603960.SH,20250529,99.5958,4.899
603960.SH,20250528,101.1722,4.9765
603960.SH,20250527,101.9842,5.0165
603960.SH,20250526,101.0766,4.9718
603960.SH,20250523,91.9052,4.5207
603960.SH,20250522,93.4338,4.5959
603960.SH,20250521,89.8034,4.4173
603960.SH,20250520,89.8034,4.4173
603960.SH,20250519,88.657,4.3609
603960.SH,20250516,89.1825,4.3868
603960.SH,20250515,87.845,4.321
603960.SH,20250514,89.6601,4.4103
603960.SH,20250513,89.9945,4.4267
603960.SH,20250512,90.7588,4.4643
603960.SH,20250509,89.278,4.3915
603960.SH,20250508,90.6633,4.4596
603960.SH,20250507,88.7048,4.3633
603960.SH,20250506,88.9436,4.375
603960.SH,20250430,85.5521,4.2082
603960.SH,20250429,82.9249,4.079
603960.SH,20250428,82.0651,4.0367
603960.SH,20250425,50.0629,4.2615
603960.SH,20250424,50.0913,4.2639
603960.SH,20250423,51.2291,4.3608
603960.SH,20250422,48.8966,4.1622
603960.SH,20250421,49.5509,4.2179
603960.SH,20250418,48.5837,4.1356
603960.SH,20250417,48.4984,4.1283
603960.SH,20250416,48.214,4.1041
