ts_code,trade_date,pe,pb
603283.SH,20250702,16.5261,2.9585
603283.SH,20250701,17.0589,3.0539
603283.SH,20250630,17.0589,3.0539
603283.SH,20250627,16.6367,2.9783
603283.SH,20250626,16.7774,3.0035
603283.SH,20250625,17.0488,3.0521
603283.SH,20250624,16.9634,3.0368
603283.SH,20250623,16.3954,2.9351
603283.SH,20250620,15.7872,2.8263
603283.SH,20250619,15.7671,2.8227
603283.SH,20250618,15.8275,2.8335
603283.SH,20250617,15.4203,2.7606
603283.SH,20250616,15.2143,2.7237
603283.SH,20250613,15.2092,2.7228
603283.SH,20250612,15.8023,2.829
603283.SH,20250611,16.1508,2.792
603283.SH,20250610,15.8911,2.7471
603283.SH,20250609,15.9993,2.7658
603283.SH,20250606,15.8226,2.7353
603283.SH,20250605,16.0065,2.7671
603283.SH,20250604,16.1111,2.7852
603283.SH,20250603,14.7658,2.5526
603283.SH,20250530,14.8812,2.5725
603283.SH,20250529,15.159,2.6206
603283.SH,20250528,14.7766,2.5545
603283.SH,20250527,14.7875,2.5563
603283.SH,20250526,15.1121,2.6124
603283.SH,20250523,15.1553,2.6199
603283.SH,20250522,15.5268,2.6841
603283.SH,20250521,15.7288,2.7191
603283.SH,20250520,15.9741,2.7615
603283.SH,20250519,15.9705,2.7608
603283.SH,20250516,16.1003,2.7833
603283.SH,20250515,16.1688,2.7951
603283.SH,20250514,16.5511,2.8612
603283.SH,20250513,16.7351,2.893
603283.SH,20250512,16.6774,2.883
603283.SH,20250509,15.9416,2.7558
603283.SH,20250508,16.8577,2.9142
603283.SH,20250507,16.2915,2.8163
603283.SH,20250506,16.2049,2.8014
603283.SH,20250430,15.5737,2.6923
603283.SH,20250429,13.0169,3.1018
603283.SH,20250428,13.0169,3.1018
603283.SH,20250425,13.3109,3.1719
603283.SH,20250424,13.1625,3.1365
603283.SH,20250423,13.4623,3.208
603283.SH,20250422,13.0053,3.0991
603283.SH,20250421,13.2876,3.1663
603283.SH,20250418,13.1101,3.124
603283.SH,20250417,13.0722,3.115
603283.SH,20250416,12.9849,3.0942
603283.SH,20250415,13.602,3.2413
603283.SH,20250414,13.8494,3.3002
603283.SH,20250411,13.8348,3.2967
603283.SH,20250410,13.4419,3.2031
603283.SH,20250409,12.8859,3.0706
603283.SH,20250408,13.2352,3.1539
603283.SH,20250407,14.7052,3.5041
603283.SH,20250403,16.3381,3.8932
603283.SH,20250402,17.7877,4.2387
603283.SH,20250401,18.07,4.3059
603283.SH,20250331,17.5111,4.1728
603283.SH,20250328,17.7062,4.2192
603283.SH,20250327,17.939,4.2747
603283.SH,20250326,17.8954,4.2643
603283.SH,20250325,17.9448,4.2761
603283.SH,20250324,18.1166,4.317
603283.SH,20250321,17.8109,4.2442
603283.SH,20250320,18.1864,4.3337
603283.SH,20250319,18.3523,4.3732
603283.SH,20250318,18.6522,4.4447
603283.SH,20250317,18.4833,4.4044
603283.SH,20250314,18.4455,4.3954
603283.SH,20250313,18.134,4.3212
603283.SH,20250312,18.5561,4.4218
603283.SH,20250311,18.722,4.4613
603283.SH,20250310,18.9432,4.514
603283.SH,20250307,18.8734,4.4974
603283.SH,20250306,19.441,4.6326
603283.SH,20250305,17.6741,4.2116
603283.SH,20250304,17.7789,4.2366
603283.SH,20250303,17.5402,4.1797
603283.SH,20250228,17.7615,4.2324
603283.SH,20250227,18.7802,4.4752
603283.SH,20250226,19.2692,4.5917
603283.SH,20250225,19.2663,4.591
603283.SH,20250224,18.8734,4.4974
603283.SH,20250221,18.7511,4.4683
603283.SH,20250220,18.2728,4.3543
603283.SH,20250219,18.3486,4.3723
603283.SH,20250218,17.9228,4.2709
603283.SH,20250217,18.4099,4.3869
603283.SH,20250214,18.2961,4.3598
603283.SH,20250213,18.8095,4.4822
603283.SH,20250212,18.9699,4.5204
603283.SH,20250211,18.0249,4.2952
603283.SH,20250210,18.3399,4.3703
603283.SH,20250207,18.1591,4.3272
603283.SH,20250206,18.0716,4.3063
603283.SH,20250205,17.3687,4.1388
603283.SH,20250127,17.2928,4.1208
603283.SH,20250124,17.7712,4.2347
603283.SH,20250123,17.4387,4.1555
603283.SH,20250122,17.917,4.2695
603283.SH,20250121,18.0074,4.291
603283.SH,20250120,17.6516,4.2062
603283.SH,20250117,17.217,4.1027
603283.SH,20250116,17.1178,4.0791
603283.SH,20250115,16.7649,3.995
603283.SH,20250114,17.6049,4.1951
603283.SH,20250113,17.1207,4.0797
603283.SH,20250110,18.2961,4.3598
603283.SH,20250109,16.6337,3.9637
603283.SH,20250108,17.1878,4.0957
603283.SH,20250107,19.0982,4.551
603283.SH,20250106,18.7307,4.4634
603283.SH,20250103,19.1945,4.5739
