ts_code,trade_date,pe,pb
688097.SH,20250702,30.8084,2.8148
688097.SH,20250701,31.1672,2.8476
688097.SH,20250630,31.2905,2.8588
688097.SH,20250627,29.7322,2.7165
688097.SH,20250626,29.6649,2.7103
688097.SH,20250625,30.5057,2.7871
688097.SH,20250624,29.2949,2.6765
688097.SH,20250623,28.7007,2.6222
688097.SH,20250620,28.1402,2.571
688097.SH,20250619,28.4317,2.5976
688097.SH,20250618,27.8711,2.5464
688097.SH,20250617,28.4317,2.5976
688097.SH,20250616,28.1514,2.572
688097.SH,20250613,28.1065,2.5679
688097.SH,20250612,28.6783,2.6202
688097.SH,20250611,28.4092,2.5956
688097.SH,20250610,28.342,2.5894
688097.SH,20250609,28.8801,2.6386
688097.SH,20250606,27.5348,2.5157
688097.SH,20250605,27.9496,2.5172
688097.SH,20250604,27.602,2.4859
688097.SH,20250603,27.4563,2.4728
688097.SH,20250530,27.9047,2.5132
688097.SH,20250529,28.3308,2.5515
688097.SH,20250528,27.602,2.4859
688097.SH,20250527,28.0729,2.5283
688097.SH,20250526,28.8913,2.602
688097.SH,20250523,28.3083,2.5495
688097.SH,20250522,28.2411,2.5435
688097.SH,20250521,28.1514,2.5354
688097.SH,20250520,28.3644,2.5546
688097.SH,20250519,28.0953,2.5303
688097.SH,20250516,28.2635,2.5455
688097.SH,20250515,28.2635,2.5455
688097.SH,20250514,28.981,2.6101
688097.SH,20250513,29.5191,2.6586
688097.SH,20250512,29.5416,2.6606
688097.SH,20250509,28.5101,2.5677
688097.SH,20250508,29.7322,2.6778
688097.SH,20250507,29.0371,2.6152
688097.SH,20250506,29.351,2.6434
688097.SH,20250430,28.9137,2.6041
688097.SH,20250429,28.3083,2.5495
688097.SH,20250428,27.5011,2.4768
688097.SH,20250425,29.6881,2.5812
688097.SH,20250424,29.3334,2.5504
688097.SH,20250423,30.6033,2.6608
688097.SH,20250422,30.0084,2.6091
688097.SH,20250421,30.3516,2.6389
688097.SH,20250418,29.036,2.5245
688097.SH,20250417,28.6241,2.4887
688097.SH,20250416,28.6012,2.4867
688097.SH,20250415,29.6881,2.5812
688097.SH,20250414,29.8025,2.5912
688097.SH,20250411,29.1961,2.5384
688097.SH,20250410,27.3085,2.3743
688097.SH,20250409,26.0729,2.2669
