ts_code,trade_date,pe,pb
605288.SH,20250702,41.2834,1.6182
605288.SH,20250701,41.3806,1.622
605288.SH,20250630,42.182,1.6534
605288.SH,20250627,41.8744,1.6414
605288.SH,20250626,42.53,1.6671
605288.SH,20250625,42.6434,1.6715
605288.SH,20250624,41.4049,1.623
605288.SH,20250623,39.6969,1.556
605288.SH,20250620,40.0287,1.5506
605288.SH,20250619,40.474,1.5678
605288.SH,20250618,43.0805,1.6688
605288.SH,20250617,42.7243,1.655
605288.SH,20250616,45.0718,1.7459
605288.SH,20250613,47.4112,1.8366
605288.SH,20250612,46.3832,1.7967
605288.SH,20250611,43.5176,1.6857
605288.SH,20250610,42.8943,1.6616
605288.SH,20250609,43.9628,1.703
605288.SH,20250606,44.2785,1.7152
605288.SH,20250605,43.9385,1.702
605288.SH,20250604,42.4977,1.6462
605288.SH,20250603,42.8295,1.6591
605288.SH,20250530,42.3439,1.6403
605288.SH,20250529,45.2661,1.7535
605288.SH,20250528,45.8975,1.7779
605288.SH,20250527,43.0886,1.6691
605288.SH,20250526,43.639,1.6904
605288.SH,20250523,43.7604,1.6951
605288.SH,20250522,43.1857,1.6729
605288.SH,20250521,41.7853,1.6186
605288.SH,20250520,42.4005,1.6425
605288.SH,20250519,42.5948,1.65
605288.SH,20250516,42.2791,1.6378
605288.SH,20250515,38.4341,1.4888
605288.SH,20250514,38.855,1.5051
605288.SH,20250513,39.7859,1.5412
605288.SH,20250512,39.9559,1.5478
605288.SH,20250509,38.3207,1.4844
605288.SH,20250508,38.6526,1.4973
605288.SH,20250507,38.3936,1.4872
605288.SH,20250506,34.9614,1.3543
605288.SH,20250430,31.7801,1.2311
605288.SH,20250429,25.7706,1.2577
605288.SH,20250428,25.3792,1.2386
605288.SH,20250425,25.6271,1.2507
605288.SH,20250424,25.6205,1.2504
605288.SH,20250423,26.0706,1.2724
605288.SH,20250422,25.3009,1.2348
605288.SH,20250421,25.2161,1.2307
605288.SH,20250418,24.5248,1.1969
605288.SH,20250417,24.7009,1.2055
605288.SH,20250416,24.74,1.2074
605288.SH,20250415,24.8509,1.2128
605288.SH,20250414,25.4901,1.244
605288.SH,20250411,23.6573,1.1546
605288.SH,20250410,23.8464,1.1638
605288.SH,20250409,22.5419,1.1001
605288.SH,20250408,22.4375,1.095
605288.SH,20250407,22.8941,1.1173
605288.SH,20250403,25.4379,1.2415
605288.SH,20250402,26.2337,1.2803
605288.SH,20250401,25.8554,1.2619
605288.SH,20250331,25.8554,1.2619
605288.SH,20250328,25.7184,1.2552
605288.SH,20250327,26.1489,1.2762
605288.SH,20250326,26.8403,1.3099
605288.SH,20250325,25.9271,1.2654
605288.SH,20250324,25.2161,1.2307
605288.SH,20250321,25.9075,1.2644
605288.SH,20250320,26.6707,1.3016
605288.SH,20250319,26.4293,1.2899
605288.SH,20250318,25.8227,1.2603
605288.SH,20250317,25.7314,1.2558
605288.SH,20250314,25.9467,1.2663
605288.SH,20250313,25.9467,1.2663
605288.SH,20250312,26.4293,1.2899
605288.SH,20250311,25.9597,1.2669
605288.SH,20250310,26.3511,1.286
605288.SH,20250307,26.5467,1.2956
605288.SH,20250306,26.7228,1.3042
605288.SH,20250305,25.7184,1.2552
605288.SH,20250304,25.1248,1.2262
605288.SH,20250303,25.027,1.2214
605288.SH,20250228,25.0466,1.2224
605288.SH,20250227,26.1163,1.2746
605288.SH,20250226,26.0902,1.2733
605288.SH,20250225,25.464,1.2428
605288.SH,20250224,25.8684,1.2625
605288.SH,20250221,26.0445,1.2711
605288.SH,20250220,27.0555,1.3204
605288.SH,20250219,24.5965,1.2004
605288.SH,20250218,23.7942,1.1613
605288.SH,20250217,23.5725,1.1504
605288.SH,20250214,23.2529,1.1348
605288.SH,20250213,23.1615,1.1304
605288.SH,20250212,23.7355,1.1584
605288.SH,20250211,23.8008,1.1616
605288.SH,20250210,23.6507,1.1543
605288.SH,20250207,23.305,1.1374
605288.SH,20250206,23.4616,1.145
605288.SH,20250205,23.005,1.1227
605288.SH,20250127,22.5419,1.1001
605288.SH,20250124,22.4506,1.0957
605288.SH,20250123,22.1505,1.081
605288.SH,20250122,21.9744,1.0724
605288.SH,20250121,21.9223,1.0699
605288.SH,20250120,21.8766,1.0677
605288.SH,20250117,21.7527,1.0616
605288.SH,20250116,21.6222,1.0553
605288.SH,20250115,21.5896,1.0537
605288.SH,20250114,21.5896,1.0537
605288.SH,20250113,20.8395,1.0171
605288.SH,20250110,20.8721,1.0187
605288.SH,20250109,21.1917,1.0342
605288.SH,20250108,21.257,1.0374
605288.SH,20250107,21.3222,1.0406
605288.SH,20250106,20.9765,1.0237
605288.SH,20250103,21.0678,1.0282
605288.SH,20250102,21.7005,1.0591
605288.SH,20241231,22.1571,1.0814
605288.SH,20241230,22.4245,1.0944
605288.SH,20241227,22.6919,1.1075
605288.SH,20241226,22.5354,1.0998
605288.SH,20241225,22.294,1.088
