ts_code,trade_date,pe,pb
600215.SH,20250702,52.8162,1.7177
600215.SH,20250701,53.4629,1.7387
600215.SH,20250630,54.4689,1.7714
600215.SH,20250627,54.4689,1.7714
600215.SH,20250626,54.8282,1.7831
600215.SH,20250625,55.1157,1.7925
600215.SH,20250624,54.4689,1.7714
600215.SH,20250623,53.3192,1.734
600215.SH,20250620,51.882,1.6873
600215.SH,20250619,52.3132,1.7013
600215.SH,20250618,53.5348,1.7411
600215.SH,20250617,54.3252,1.7668
600215.SH,20250616,54.4689,1.7714
600215.SH,20250613,54.0378,1.7574
600215.SH,20250612,55.6905,1.8112
600215.SH,20250611,56.8403,1.8486
600215.SH,20250610,56.984,1.8532
600215.SH,20250609,57.7744,1.8789
600215.SH,20250606,57.2714,1.8561
600215.SH,20250605,57.7744,1.8724
600215.SH,20250604,58.1337,1.884
600215.SH,20250603,57.4151,1.8607
600215.SH,20250530,57.6307,1.8677
600215.SH,20250529,58.8523,1.9073
600215.SH,20250528,59.0679,1.9143
600215.SH,20250527,56.8403,1.8421
600215.SH,20250526,58.1337,1.884
600215.SH,20250523,58.9242,1.9096
600215.SH,20250522,57.8463,1.8747
600215.SH,20250521,59.0679,1.9143
600215.SH,20250520,60.8644,1.9725
600215.SH,20250519,60.4332,1.9585
600215.SH,20250516,60.3613,1.9562
600215.SH,20250515,60.4332,1.9585
600215.SH,20250514,62.4452,2.0238
600215.SH,20250513,64.098,2.0773
600215.SH,20250512,64.4573,2.089
600215.SH,20250509,64.3136,2.0843
600215.SH,20250508,66.11,2.1425
600215.SH,20250507,66.6849,2.1612
600215.SH,20250506,66.11,2.1425
600215.SH,20250430,65.9663,2.1379
600215.SH,20250429,34.3358,2.0875
600215.SH,20250428,33.572,2.0411
600215.SH,20250425,34.756,2.1131
600215.SH,20250424,34.2213,2.0806
600215.SH,20250423,34.9469,2.1247
600215.SH,20250422,34.1067,2.0736
600215.SH,20250421,35.1761,2.1386
600215.SH,20250418,35.4435,2.1549
600215.SH,20250417,37.2004,2.2617
600215.SH,20250416,37.4677,2.2779
600215.SH,20250415,36.2455,2.2036
600215.SH,20250414,34.2977,2.0852
600215.SH,20250411,32.7317,1.99
