ts_code,trade_date,pe,pb
002698.SZ,20250702,30.0589,4.2978
002698.SZ,20250701,30.371,4.3424
002698.SZ,20250630,30.3125,4.334
002698.SZ,20250627,30.1565,4.3117
002698.SZ,20250626,30.098,4.3033
002698.SZ,20250625,30.2735,4.3284
002698.SZ,20250624,30.0199,4.2922
002698.SZ,20250623,28.9081,4.1332
002698.SZ,20250620,28.8691,4.1276
002698.SZ,20250619,29.5323,3.9472
002698.SZ,20250618,29.9224,3.9994
002698.SZ,20250617,29.8444,3.989
002698.SZ,20250616,29.7273,3.9733
002698.SZ,20250613,29.4152,3.9316
002698.SZ,20250612,29.9419,4.002
002698.SZ,20250611,29.9224,3.9994
002698.SZ,20250610,29.8054,3.9837
002698.SZ,20250609,30.3125,4.0515
002698.SZ,20250606,30.098,4.0228
002698.SZ,20250605,30.2345,4.0411
002698.SZ,20250604,29.7859,3.9811
002698.SZ,20250603,29.5128,3.9446
002698.SZ,20250530,29.7468,3.9759
002698.SZ,20250529,30.254,4.0437
002698.SZ,20250528,29.7078,3.9707
002698.SZ,20250527,30.137,4.0281
002698.SZ,20250526,30.5856,4.088
002698.SZ,20250523,30.6051,4.0906
002698.SZ,20250522,31.1123,4.1584
002698.SZ,20250521,31.4634,4.2053
002698.SZ,20250520,31.834,4.2549
002698.SZ,20250519,31.9705,4.2731
002698.SZ,20250516,31.6975,4.2366
002698.SZ,20250515,31.795,4.2497
002698.SZ,20250514,32.4387,4.3357
002698.SZ,20250513,32.5752,4.354
002698.SZ,20250512,32.9458,4.4035
002698.SZ,20250509,32.2436,4.3096
002698.SZ,20250508,32.9068,4.3983
002698.SZ,20250507,32.5947,4.3566
002698.SZ,20250506,33.0434,4.4165
002698.SZ,20250430,32.4777,4.3409
002698.SZ,20250429,31.8925,4.2627
002698.SZ,20250428,31.4829,4.208
002698.SZ,20250425,31.1986,4.5577
002698.SZ,20250424,30.9878,4.527
002698.SZ,20250423,31.6968,4.6305
002698.SZ,20250422,30.6428,4.4766
002698.SZ,20250421,30.8536,4.5074
002698.SZ,20250418,30.1063,4.3982
002698.SZ,20250417,30.0679,4.3926
002698.SZ,20250416,30.2021,4.4122
002698.SZ,20250415,30.7003,4.485
002698.SZ,20250414,30.8536,4.5074
002698.SZ,20250411,30.6237,4.4738
002698.SZ,20250410,30.0104,4.3842
002698.SZ,20250409,29.2439,4.2722
002698.SZ,20250408,28.7648,4.2022
002698.SZ,20250407,29.838,4.359
002698.SZ,20250403,33.1533,4.8433
002698.SZ,20250402,34.054,4.9749
002698.SZ,20250401,33.8432,4.9441
002698.SZ,20250331,33.939,4.9581
002698.SZ,20250328,34.8972,5.0981
002698.SZ,20250327,35.1655,5.1373
002698.SZ,20250326,35.4529,5.1793
002698.SZ,20250325,35.4146,5.1737
002698.SZ,20250324,36.6219,5.35
002698.SZ,20250321,37.101,5.42
002698.SZ,20250320,38.7874,5.6664
002698.SZ,20250319,39.7264,5.8036
002698.SZ,20250318,37.2543,5.4425
002698.SZ,20250317,37.2351,5.4397
002698.SZ,20250314,37.5417,5.4844
002698.SZ,20250313,36.5835,5.3445
002698.SZ,20250312,38.5766,5.6356
002698.SZ,20250311,38.3083,5.5964
002698.SZ,20250310,38.6915,5.6524
002698.SZ,20250307,38.155,5.574
002698.SZ,20250306,38.2125,5.5824
002698.SZ,20250305,37.9442,5.5432
002698.SZ,20250304,36.6027,5.3473
002698.SZ,20250303,36.0661,5.2689
002698.SZ,20250228,36.4111,5.3193
002698.SZ,20250227,39.4773,5.7672
002698.SZ,20250226,40.6846,5.9436
002698.SZ,20250225,39.8605,5.8232
002698.SZ,20250224,38.1358,5.5712
002698.SZ,20250221,38.3274,5.5992
002698.SZ,20250220,38.04,5.5572
002698.SZ,20250219,37.3118,5.4509
002698.SZ,20250218,35.3762,5.1681
002698.SZ,20250217,36.0661,5.2689
002698.SZ,20250214,34.993,5.1121
002698.SZ,20250213,34.878,5.0953
002698.SZ,20250212,36.5452,5.3389
002698.SZ,20250211,36.3344,5.3081
002698.SZ,20250210,36.6794,5.3585
002698.SZ,20250207,38.5574,5.6328
002698.SZ,20250206,36.9093,5.3921
002698.SZ,20250205,35.0504,5.1205
002698.SZ,20250127,34.2647,5.0057
002698.SZ,20250124,35.7595,5.2241
002698.SZ,20250123,34.8588,5.0925
002698.SZ,20250122,34.8396,5.0897
002698.SZ,20250121,35.2229,5.1457
002698.SZ,20250120,34.7821,5.0813
002698.SZ,20250117,34.1689,4.9917
002698.SZ,20250116,34.3797,5.0225
002698.SZ,20250115,34.8013,5.0841
002698.SZ,20250114,34.7438,5.0757
002698.SZ,20250113,32.1567,4.6978
002698.SZ,20250110,33.479,4.8909
002698.SZ,20250109,30.432,4.4458
002698.SZ,20250108,29.9912,4.3814
002698.SZ,20250107,29.9146,4.3702
002698.SZ,20250106,29.3971,4.2946
002698.SZ,20250103,29.7038,4.3394
002698.SZ,20250102,31.6393,4.6222
002698.SZ,20241231,32.5783,4.7594
002698.SZ,20241230,33.5365,4.8993
002698.SZ,20241227,34.1306,4.9861
002698.SZ,20241226,34.6097,5.0561
002698.SZ,20241225,34.5138,5.0421
002698.SZ,20241224,32.8083,4.7929
002698.SZ,20241223,32.2525,4.7118
002698.SZ,20241220,33.249,4.8573
002698.SZ,20241219,32.655,4.7706
002698.SZ,20241218,32.5016,4.7482
002698.SZ,20241217,32.6358,4.7678
