ts_code,trade_date,pe,pb
300083.SZ,20250702,58.6557,2.7041
300083.SZ,20250701,59.9186,2.7623
300083.SZ,20250630,57.6734,2.6588
300083.SZ,20250627,57.1823,2.6362
300083.SZ,20250626,57.1823,2.6362
300083.SZ,20250625,57.3927,2.6459
300083.SZ,20250624,57.0419,2.6297
300083.SZ,20250623,53.604,2.4712
300083.SZ,20250620,52.9725,2.4421
300083.SZ,20250619,54.1653,2.4971
300083.SZ,20250618,55.2177,2.5456
300083.SZ,20250617,54.9371,2.5327
300083.SZ,20250616,54.9371,2.5327
300083.SZ,20250613,54.5863,2.5165
300083.SZ,20250612,55.9193,2.578
300083.SZ,20250611,55.9895,2.5812
300083.SZ,20250610,55.7088,2.5683
300083.SZ,20250609,56.5508,2.6071
300083.SZ,20250606,55.9895,2.5812
300083.SZ,20250605,56.621,2.6103
300083.SZ,20250604,55.8492,2.5747
300083.SZ,20250603,55.4282,2.5553
300083.SZ,20250530,55.5685,2.5618
300083.SZ,20250529,57.3226,2.6426
300083.SZ,20250528,56.2701,2.5941
300083.SZ,20250527,56.6911,2.6135
300083.SZ,20250526,57.3927,2.6459
300083.SZ,20250523,56.7613,2.6168
300083.SZ,20250522,57.7436,2.6621
300083.SZ,20250521,59.0065,2.7203
300083.SZ,20250520,60.1992,2.7753
300083.SZ,20250519,60.4097,2.785
300083.SZ,20250516,61.2517,2.8238
300083.SZ,20250515,60.6202,2.7947
300083.SZ,20250514,62.0936,2.8626
300083.SZ,20250513,62.3041,2.8723
300083.SZ,20250512,63.6372,2.9338
300083.SZ,20250509,59.9887,2.7656
300083.SZ,20250508,61.5323,2.8367
300083.SZ,20250507,61.4622,2.8335
300083.SZ,20250506,62.0936,2.8626
300083.SZ,20250430,60.3396,2.7817
300083.SZ,20250429,58.7258,2.7073
300083.SZ,20250428,57.8839,2.6685
300083.SZ,20250425,58.5153,2.7414
300083.SZ,20250424,58.8662,2.7578
300083.SZ,20250423,59.7081,2.7972
300083.SZ,20250422,69.3361,2.6625
300083.SZ,20250421,70.1921,2.6953
300083.SZ,20250418,68.8225,2.6427
300083.SZ,20250417,68.5657,2.6329
300083.SZ,20250416,69.5073,2.669
300083.SZ,20250415,70.3633,2.7019
300083.SZ,20250414,69.6785,2.6483
300083.SZ,20250411,68.9937,2.6223
300083.SZ,20250410,68.6513,2.6093
300083.SZ,20250409,65.6553,2.4954
300083.SZ,20250408,63.0873,2.3978
