ts_code,trade_date,pe,pb
301029.SZ,20250702,34.9881,3.4997
301029.SZ,20250701,35.5527,3.5561
301029.SZ,20250630,35.8507,3.5859
301029.SZ,20250627,35.6782,3.5687
301029.SZ,20250626,35.7095,3.5718
301029.SZ,20250625,35.835,3.5844
301029.SZ,20250624,35.7879,3.5797
301029.SZ,20250623,34.9411,3.495
301029.SZ,20250620,33.1062,3.3114
301029.SZ,20250619,33.7492,3.3757
301029.SZ,20250618,34.2667,3.4275
301029.SZ,20250617,34.5333,3.2989
301029.SZ,20250616,34.4392,3.2899
301029.SZ,20250613,34.1569,3.263
301029.SZ,20250612,34.9411,3.3379
301029.SZ,20250611,34.4549,3.2914
301029.SZ,20250610,33.906,3.239
301029.SZ,20250609,34.3765,3.284
301029.SZ,20250606,34.3765,3.284
301029.SZ,20250605,34.8783,3.3319
301029.SZ,20250604,34.6588,3.3109
301029.SZ,20250603,34.7999,3.3244
301029.SZ,20250530,33.6864,3.218
301029.SZ,20250529,34.9411,3.3379
301029.SZ,20250528,33.4042,3.1911
301029.SZ,20250527,32.7925,3.1326
301029.SZ,20250526,34.8156,3.3259
301029.SZ,20250523,34.6588,3.3109
301029.SZ,20250522,35.3488,3.3768
301029.SZ,20250521,36.0389,3.4428
301029.SZ,20250520,36.2741,3.4652
301029.SZ,20250519,36.1957,3.4577
301029.SZ,20250516,36.6662,3.5027
301029.SZ,20250515,36.4466,3.4817
301029.SZ,20250514,37.2778,3.5611
301029.SZ,20250513,36.6975,3.5057
301029.SZ,20250512,37.0425,3.5386
301029.SZ,20250509,36.227,3.4607
301029.SZ,20250508,37.1523,3.5491
301029.SZ,20250507,36.6034,3.4967
301029.SZ,20250506,36.3368,3.4712
301029.SZ,20250430,36.4623,3.4832
301029.SZ,20250429,34.5019,3.2959
301029.SZ,20250428,23.5414,3.1826
301029.SZ,20250425,24.0413,3.2501
301029.SZ,20250424,24.0878,3.2564
301029.SZ,20250423,24.7505,3.346
301029.SZ,20250422,24.0646,3.2533
301029.SZ,20250421,24.4831,3.3099
301029.SZ,20250418,24.0297,3.2486
301029.SZ,20250417,24.2157,3.2737
301029.SZ,20250416,24.5877,3.324
301029.SZ,20250415,25.4248,3.4372
301029.SZ,20250414,25.82,3.4906
301029.SZ,20250411,25.82,3.4906
301029.SZ,20250410,25.5875,3.4592
301029.SZ,20250409,25.0876,3.3916
301029.SZ,20250408,24.2971,3.2847
301029.SZ,20250407,23.3671,3.159
301029.SZ,20250403,29.1914,3.9464
301029.SZ,20250402,29.5866,3.9998
301029.SZ,20250401,29.1914,3.9464
301029.SZ,20250331,29.3658,3.9699
301029.SZ,20250328,29.8075,4.0297
301029.SZ,20250327,30.133,4.0737
301029.SZ,20250326,30.1912,4.0815
301029.SZ,20250325,29.8657,4.0375
301029.SZ,20250324,30.3539,4.1035
301029.SZ,20250321,31.3305,4.2355
301029.SZ,20250320,32.8999,4.4477
301029.SZ,20250319,33.0743,4.4713
301029.SZ,20250318,32.8069,4.4351
301029.SZ,20250317,32.6674,4.4163
301029.SZ,20250314,34.0624,4.6049
301029.SZ,20250313,33.3533,4.509
301029.SZ,20250312,34.9925,4.7306
301029.SZ,20250311,35.3993,4.7856
301029.SZ,20250310,35.0273,4.7353
301029.SZ,20250307,35.1785,4.7558
301029.SZ,20250306,35.2133,4.7605
301029.SZ,20250305,35.0971,4.7448
301029.SZ,20250304,34.0275,4.6002
301029.SZ,20250303,32.2721,4.3629
301029.SZ,20250228,32.3767,4.377
301029.SZ,20250227,35.2715,4.7683
301029.SZ,20250226,36.9688,4.9978
301029.SZ,20250225,34.7483,4.6976
301029.SZ,20250224,35.1087,4.7463
301029.SZ,20250221,35.4458,4.7919
301029.SZ,20250220,34.7716,4.7008
301029.SZ,20250219,34.5158,4.6662
301029.SZ,20250218,30.8887,4.1758
301029.SZ,20250217,30.9817,4.1884
301029.SZ,20250214,30.9468,4.1837
301029.SZ,20250213,30.8771,4.1743
301029.SZ,20250212,32.1094,4.3408
301029.SZ,20250211,31.3886,4.2434
301029.SZ,20250210,31.4583,4.2528
301029.SZ,20250207,31.656,4.2796
301029.SZ,20250206,31.6792,4.2827
301029.SZ,20250205,29.9122,4.0438
301029.SZ,20250127,29.0751,3.9307
301029.SZ,20250124,30.5283,4.1271
301029.SZ,20250123,29.7029,4.0155
