ts_code,trade_date,pe,pb
688165.SH,20250702,,8.1221
688165.SH,20250701,,8.3804
688165.SH,20250630,,8.4499
688165.SH,20250627,,8.4102
688165.SH,20250626,,8.5393
688165.SH,20250625,,8.7446
688165.SH,20250624,,8.6784
688165.SH,20250623,,7.9765
688165.SH,20250620,,7.9334
688165.SH,20250619,,8.1718
688165.SH,20250618,,8.2778
688165.SH,20250617,,8.0957
688165.SH,20250616,,8.4201
688165.SH,20250613,,8.5095
688165.SH,20250612,,8.3605
688165.SH,20250611,,8.2049
688165.SH,20250610,,8.2645
688165.SH,20250609,,8.0957
688165.SH,20250606,,8.0526
688165.SH,20250605,,8.099
688165.SH,20250604,,7.8672
688165.SH,20250603,,7.7712
688165.SH,20250530,,7.7811
688165.SH,20250529,,8.0129
688165.SH,20250528,,7.9665
688165.SH,20250527,,8.1685
688165.SH,20250526,,8.4334
688165.SH,20250523,,8.3804
688165.SH,20250522,,8.7347
688165.SH,20250521,,8.7082
688165.SH,20250520,,8.6917
688165.SH,20250519,,8.8572
688165.SH,20250516,,9.1751
688165.SH,20250515,,9.0724
688165.SH,20250514,,9.3539
688165.SH,20250513,,9.4035
688165.SH,20250512,,9.589
688165.SH,20250509,,8.4632
688165.SH,20250508,,8.3804
688165.SH,20250507,,8.3605
688165.SH,20250506,,8.4069
688165.SH,20250430,,7.993
688165.SH,20250429,,7.4361
688165.SH,20250428,,7.3345
688165.SH,20250425,,7.4774
688165.SH,20250424,,7.5758
688165.SH,20250423,,7.8203
688165.SH,20250422,,7.4361
688165.SH,20250421,,7.7251
688165.SH,20250418,,7.433
688165.SH,20250417,,7.5187
688165.SH,20250416,,7.6584
688165.SH,20250415,,7.9156
688165.SH,20250414,,7.8679
688165.SH,20250411,,7.5631
688165.SH,20250410,,7.3472
688165.SH,20250409,,7.0361
688165.SH,20250408,,6.6392
688165.SH,20250407,,6.455
688165.SH,20250403,,8.068
688165.SH,20250402,,8.2934
688165.SH,20250401,,8.1918
688165.SH,20250331,,8.2966
688165.SH,20250328,,8.3633
688165.SH,20250327,,8.6395
688165.SH,20250326,,8.9411
688165.SH,20250325,,8.7951
688165.SH,20250324,,9.2015
688165.SH,20250321,,9.5984
688165.SH,20250320,,9.773
688165.SH,20250319,,9.8873
688165.SH,20250318,,10.0969
688165.SH,20250317,,9.8333
688165.SH,20250314,,9.5952
688165.SH,20250313,,9.2428
688165.SH,20250312,,9.8873
688165.SH,20250311,,9.8841
688165.SH,20250310,,10.1286
688165.SH,20250307,,10.208
688165.SH,20250306,,10.3985
688165.SH,20250305,,10.1509
688165.SH,20250304,,9.9985
688165.SH,20250303,,9.7984
688165.SH,20250228,,10.462
688165.SH,20250227,,11.989
688165.SH,20250226,,11.3646
688165.SH,20250225,,11.3861
688165.SH,20250224,,11.7737
688165.SH,20250221,,9.8114
688165.SH,20250220,,9.956
688165.SH,20250219,,10.2051
688165.SH,20250218,,9.1163
688165.SH,20250217,,9.553
688165.SH,20250214,,9.184
688165.SH,20250213,,9.1009
688165.SH,20250212,,9.8206
688165.SH,20250211,,9.7653
688165.SH,20250210,,10.5742
688165.SH,20250207,,10.6572
688165.SH,20250206,,10.9494
688165.SH,20250205,,10.3742
688165.SH,20250127,,10.0698
688165.SH,20250124,,10.4265
688165.SH,20250123,,10.0175
688165.SH,20250122,,10.365
688165.SH,20250121,,11.6968
688165.SH,20250120,,10.9248
688165.SH,20250117,,10.7802
688165.SH,20250116,,10.9494
688165.SH,20250115,,11.6076
688165.SH,20250114,,11.1893
688165.SH,20250113,,9.3254
688165.SH,20250110,,10.1374
688165.SH,20250109,,10.0113
688165.SH,20250108,,10.0205
688165.SH,20250107,,8.6857
688165.SH,20250106,,8.0583
688165.SH,20250103,,7.883
688165.SH,20250102,,8.5811
688165.SH,20241231,,8.1198
688165.SH,20241230,,8.0921
688165.SH,20241227,,8.1044
688165.SH,20241226,,8.5719
688165.SH,20241225,,8.9256
688165.SH,20241224,,11.1585
688165.SH,20241223,,10.488
