ts_code,trade_date,pe,pb
002975.SZ,20250702,235.8927,2.4395
002975.SZ,20250701,239.7387,2.4793
002975.SZ,20250630,243.4424,2.5176
002975.SZ,20250627,234.5394,2.4255
002975.SZ,20250626,234.6106,2.4038
002975.SZ,20250625,236.1063,2.4192
002975.SZ,20250624,234.3258,2.4009
002975.SZ,20250623,224.4257,2.2995
002975.SZ,20250620,220.5796,2.2601
002975.SZ,20250619,227.0609,2.3265
002975.SZ,20250618,226.776,2.3236
002975.SZ,20250617,226.7048,2.3228
002975.SZ,20250616,228.5566,2.3418
002975.SZ,20250613,226.135,2.317
002975.SZ,20250612,234.0409,2.398
002975.SZ,20250611,232.6164,2.3834
002975.SZ,20250610,235.038,2.4082
002975.SZ,20250609,237.9582,2.4381
002975.SZ,20250606,239.169,2.4505
002975.SZ,20250605,235.1092,2.4089
002975.SZ,20250604,231.6905,2.3739
002975.SZ,20250603,230.7646,2.3644
002975.SZ,20250530,230.7646,2.3644
002975.SZ,20250529,236.8186,2.4265
002975.SZ,20250528,233.8984,2.3965
002975.SZ,20250527,231.2631,2.3695
002975.SZ,20250526,231.548,2.3725
002975.SZ,20250523,221.2918,2.2674
002975.SZ,20250522,220.2947,2.2572
002975.SZ,20250521,224.3544,2.2987
002975.SZ,20250520,229.4825,2.3513
002975.SZ,20250519,227.0609,2.3265
002975.SZ,20250516,226.3487,2.3192
002975.SZ,20250515,222.8587,2.2834
002975.SZ,20250514,227.9156,2.3352
002975.SZ,20250513,230.9782,2.3666
002975.SZ,20250512,232.3315,2.3805
002975.SZ,20250509,225.9926,2.3155
002975.SZ,20250508,229.7674,2.3542
002975.SZ,20250507,233.5444,2.3957
002975.SZ,20250506,212.3325,2.1781
002975.SZ,20250430,205.2144,2.1051
002975.SZ,20250429,202.0824,2.073
002975.SZ,20250428,198.9505,2.0409
002975.SZ,20250425,,2.2015
002975.SZ,20250424,,2.1947
002975.SZ,20250423,,2.2705
002975.SZ,20250422,,2.1959
002975.SZ,20250421,,2.2464
002975.SZ,20250418,,2.2065
002975.SZ,20250417,,2.2245
002975.SZ,20250416,,2.2355
002975.SZ,20250415,,2.2925
002975.SZ,20250414,,2.3027
002975.SZ,20250411,,2.2597
002975.SZ,20250410,,2.223
002975.SZ,20250409,,2.126
002975.SZ,20250408,,2.1362
002975.SZ,20250407,,2.3739
002975.SZ,20250403,,2.6374
002975.SZ,20250402,,2.7781
002975.SZ,20250401,,2.7269
002975.SZ,20250331,,2.7552
002975.SZ,20250328,,2.7803
002975.SZ,20250327,,2.7042
002975.SZ,20250326,,2.7403
002975.SZ,20250325,,2.6767
002975.SZ,20250324,,2.7489
002975.SZ,20250321,,2.9043
002975.SZ,20250320,,3.0344
002975.SZ,20250319,,3.3251
002975.SZ,20250318,,3.2756
002975.SZ,20250317,,3.3131
002975.SZ,20250314,,3.3755
002975.SZ,20250313,,3.3866
002975.SZ,20250312,,3.6206
002975.SZ,20250311,,3.6369
002975.SZ,20250310,,3.5361
002975.SZ,20250307,,3.5113
002975.SZ,20250306,,3.5976
002975.SZ,20250305,,3.5344
002975.SZ,20250304,,3.2132
002975.SZ,20250303,,3.08
002975.SZ,20250228,,3.3593
002975.SZ,20250227,,3.7325
002975.SZ,20250226,,3.478
002975.SZ,20250225,,3.2354
002975.SZ,20250224,,3.1628
002975.SZ,20250221,,3.2149
002975.SZ,20250220,,2.9228
002975.SZ,20250219,,2.8733
002975.SZ,20250218,,2.7733
002975.SZ,20250217,,2.8212
002975.SZ,20250214,,2.822
002975.SZ,20250213,,2.7699
002975.SZ,20250212,,2.8374
002975.SZ,20250211,,2.8084
002975.SZ,20250210,,2.8212
002975.SZ,20250207,,2.8835
002975.SZ,20250206,,2.7657
002975.SZ,20250205,,2.6614
002975.SZ,20250127,,2.5948
002975.SZ,20250124,,2.6657
002975.SZ,20250123,,2.6051
002975.SZ,20250122,,2.5735
002975.SZ,20250121,,2.506
002975.SZ,20250120,,2.4607
002975.SZ,20250117,,2.436
002975.SZ,20250116,,2.4334
002975.SZ,20250115,,2.4411
002975.SZ,20250114,,2.4411
002975.SZ,20250113,,2.3249
002975.SZ,20250110,,2.3207
002975.SZ,20250109,,2.3642
002975.SZ,20250108,,2.3249
002975.SZ,20250107,,2.3403
002975.SZ,20250106,,2.295
002975.SZ,20250103,,2.295
002975.SZ,20250102,,2.4659
002975.SZ,20241231,,2.6017
002975.SZ,20241230,,2.7595
002975.SZ,20241227,,2.8692
002975.SZ,20241226,,2.7664
002975.SZ,20241225,,2.7047
002975.SZ,20241224,,2.7895
002975.SZ,20241223,,2.7904
002975.SZ,20241220,,3.0072
002975.SZ,20241219,,3.1863
002975.SZ,20241218,,2.9524
002975.SZ,20241217,,2.8572
002975.SZ,20241216,,2.8581
002975.SZ,20241213,,2.8555
002975.SZ,20241212,,2.9669
002975.SZ,20241211,,3.0338
002975.SZ,20241210,,2.9361
002975.SZ,20241209,,2.9361
002975.SZ,20241206,,2.8632
002975.SZ,20241205,,2.7827
002975.SZ,20241204,,2.7321
002975.SZ,20241203,,2.7852
002975.SZ,20241202,,2.7801
002975.SZ,20241129,,2.7055
002975.SZ,20241128,,2.6721
002975.SZ,20241127,,2.8041
002975.SZ,20241126,,2.9578
002975.SZ,20241125,,3.1417
002975.SZ,20241122,,3.0338
002975.SZ,20241121,,3.0427
002975.SZ,20241120,,3.1664
002975.SZ,20241119,,3.0011
002975.SZ,20241118,,2.9614
002975.SZ,20241115,,3.2902
002975.SZ,20241114,,2.9914
002975.SZ,20241113,,2.7191
002975.SZ,20241112,,2.7077
002975.SZ,20241111,,2.7333
002975.SZ,20241108,,2.644
002975.SZ,20241107,,2.6564
002975.SZ,20241106,,2.6334
002975.SZ,20241105,,2.6414
002975.SZ,20241104,,2.5494
002975.SZ,20241101,,2.4274
002975.SZ,20241031,,2.5653
002975.SZ,20241030,,2.5932
002975.SZ,20241029,,2.5871
002975.SZ,20241028,,2.643
002975.SZ,20241025,,2.622
002975.SZ,20241024,,2.6054
002975.SZ,20241023,,2.6028
002975.SZ,20241022,,2.6352
002975.SZ,20241021,,2.5932
002975.SZ,20241018,,2.518
002975.SZ,20241017,,2.4271
002975.SZ,20241016,,2.4341
002975.SZ,20241015,,2.4333
002975.SZ,20241014,,2.4909
002975.SZ,20241011,,2.4088
002975.SZ,20241010,,2.5609
002975.SZ,20241009,,2.5818
002975.SZ,20241008,,2.8021
002975.SZ,20240930,,2.574
002975.SZ,20240927,,2.3397
002975.SZ,20240926,,2.2148
002975.SZ,20240925,,2.1422
002975.SZ,20240924,,2.1466
002975.SZ,20240923,,2.0749
002975.SZ,20240920,,2.0539
002975.SZ,20240919,,2.0662
002975.SZ,20240918,,2.0574
002975.SZ,20240913,,2.0662
002975.SZ,20240912,,2.1413
002975.SZ,20240911,,2.2043
002975.SZ,20240910,,2.2217
002975.SZ,20240909,,2.2148
002975.SZ,20240906,,2.3074
002975.SZ,20240905,,2.3607
002975.SZ,20240904,,2.3319
002975.SZ,20240903,,2.3843
002975.SZ,20240902,,2.3502
002975.SZ,20240830,,2.4469
002975.SZ,20240829,,2.3253
002975.SZ,20240828,,2.2747
002975.SZ,20240827,,2.2712
002975.SZ,20240826,,2.3546
002975.SZ,20240823,,2.2934
002975.SZ,20240822,,2.2721
002975.SZ,20240821,,2.3298
002975.SZ,20240820,,2.3191
002975.SZ,20240819,,2.3369
002975.SZ,20240816,,2.4229
002975.SZ,20240815,,2.3564
002975.SZ,20240814,,2.3289
002975.SZ,20240813,,2.2969
002975.SZ,20240812,,2.2534
002975.SZ,20240809,,2.2721
002975.SZ,20240808,,2.2738
002975.SZ,20240807,,2.2987
002975.SZ,20240806,,2.2987
002975.SZ,20240805,,2.2437
002975.SZ,20240802,,2.3786
002975.SZ,20240801,,2.462
002975.SZ,20240731,,2.47
002975.SZ,20240730,,2.3395
002975.SZ,20240729,,2.3448
002975.SZ,20240726,,2.3404
002975.SZ,20240725,,2.2916
002975.SZ,20240724,,2.2916
002975.SZ,20240723,,2.3369
002975.SZ,20240722,,2.4283
002975.SZ,20240719,,2.407
002975.SZ,20240718,,2.4034
002975.SZ,20240717,,2.4407
002975.SZ,20240716,,2.5365
002975.SZ,20240715,,2.4496
002975.SZ,20240712,,2.5117
002975.SZ,20240711,,2.5694
002975.SZ,20240710,,2.4922
002975.SZ,20240709,,2.4895
002975.SZ,20240708,,2.3519
002975.SZ,20240705,,2.4389
002975.SZ,20240704,,2.4185
002975.SZ,20240703,,2.509
002975.SZ,20240702,,2.549
002975.SZ,20240701,,2.5942
002975.SZ,20240628,,2.6519
002975.SZ,20240627,,2.5871
002975.SZ,20240626,,2.612
002975.SZ,20240625,,2.5215
002975.SZ,20240624,,2.5197
002975.SZ,20240621,,2.6342
002975.SZ,20240620,,2.6519
002975.SZ,20240619,,2.7256
002975.SZ,20240618,,2.7469
002975.SZ,20240617,,2.6901
002975.SZ,20240614,,2.6892
002975.SZ,20240613,,2.7433
002975.SZ,20240612,,2.7043
002975.SZ,20240611,,2.6315
002975.SZ,20240607,,2.5215
002975.SZ,20240606,,2.5294
002975.SZ,20240605,,2.6644
002975.SZ,20240604,,2.7584
002975.SZ,20240603,,2.9022
002975.SZ,20240531,,2.9306
002975.SZ,20240530,,2.8774
002975.SZ,20240529,,2.8454
002975.SZ,20240528,,2.8001
002975.SZ,20240527,,2.8339
002975.SZ,20240524,,2.8587
002975.SZ,20240523,,2.9217
002975.SZ,20240522,,3.0256
002975.SZ,20240521,,2.9457
002975.SZ,20240520,,2.9164
002975.SZ,20240517,,2.9679
002975.SZ,20240516,,2.6981
002975.SZ,20240515,,2.683
002975.SZ,20240514,,2.7362
002975.SZ,20240513,,2.6706
002975.SZ,20240510,,2.7691
002975.SZ,20240509,,2.8259
002975.SZ,20240508,,2.7877
002975.SZ,20240507,,2.8561
002975.SZ,20240506,,2.8288
002975.SZ,20240430,,2.8323
002975.SZ,20240429,,2.8147
002975.SZ,20240426,20.6333,2.6101
002975.SZ,20240425,20.2476,2.5613
002975.SZ,20240424,20.1443,2.5483
002975.SZ,20240423,19.4487,2.4603
002975.SZ,20240422,19.187,2.4272
002975.SZ,20240419,19.2559,2.4359
002975.SZ,20240418,20.0066,2.5308
002975.SZ,20240417,19.9446,2.523
002975.SZ,20240416,18.395,2.327
002975.SZ,20240415,20.4405,2.5857
002975.SZ,20240412,21.5079,2.7207
002975.SZ,20240411,21.7145,2.7469
002975.SZ,20240410,22.3275,2.8244
002975.SZ,20240409,22.658,2.8662
002975.SZ,20240408,22.5203,2.8488
002975.SZ,20240403,23.0231,2.9124
002975.SZ,20240402,23.1401,2.9272
002975.SZ,20240401,23.8212,3.0139
002975.SZ,20240329,23.3667,2.9564
