ts_code,trade_date,pe,pb
300227.SZ,20250702,,2.8181
300227.SZ,20250701,,2.8777
300227.SZ,20250630,,2.9122
300227.SZ,20250627,,2.8338
300227.SZ,20250626,,2.8213
300227.SZ,20250625,,2.8369
300227.SZ,20250624,,2.8307
300227.SZ,20250623,,2.7931
300227.SZ,20250620,,2.7304
300227.SZ,20250619,,2.7711
300227.SZ,20250618,,2.9606
300227.SZ,20250617,,2.8831
300227.SZ,20250616,,2.9154
300227.SZ,20250613,,2.8604
300227.SZ,20250612,,2.799
300227.SZ,20250611,,2.7441
300227.SZ,20250610,,2.7441
300227.SZ,20250609,,2.8184
300227.SZ,20250606,,2.7635
300227.SZ,20250605,,2.7829
300227.SZ,20250604,,2.7699
300227.SZ,20250603,,2.7376
300227.SZ,20250530,,2.6859
300227.SZ,20250529,,2.7699
300227.SZ,20250528,,2.7182
300227.SZ,20250527,,2.7376
300227.SZ,20250526,,2.7506
300227.SZ,20250523,,2.7053
300227.SZ,20250522,,2.757
300227.SZ,20250521,,2.8087
300227.SZ,20250520,,2.8734
300227.SZ,20250519,,2.896
300227.SZ,20250516,,2.7958
300227.SZ,20250515,,2.8023
300227.SZ,20250514,,2.8572
300227.SZ,20250513,,2.8928
300227.SZ,20250512,,2.9865
300227.SZ,20250509,,2.8701
300227.SZ,20250508,,2.9703
300227.SZ,20250507,,2.7053
300227.SZ,20250506,,2.6342
300227.SZ,20250430,,2.576
300227.SZ,20250429,,2.5502
300227.SZ,20250428,,2.5333
300227.SZ,20250425,,2.5236
300227.SZ,20250424,,2.5397
300227.SZ,20250423,,2.5753
300227.SZ,20250422,,2.5753
300227.SZ,20250421,,2.6205
300227.SZ,20250418,,2.6302
300227.SZ,20250417,,2.6593
300227.SZ,20250416,,2.5203
300227.SZ,20250415,,2.5623
300227.SZ,20250414,,2.5591
300227.SZ,20250411,,2.4848
300227.SZ,20250410,,2.4913
300227.SZ,20250409,,2.3685
300227.SZ,20250408,,2.2748
300227.SZ,20250407,,2.2295
300227.SZ,20250403,,2.6916
300227.SZ,20250402,,2.6593
300227.SZ,20250401,,2.6237
300227.SZ,20250331,,2.6237
300227.SZ,20250328,,2.7207
300227.SZ,20250327,,2.795
300227.SZ,20250326,,2.8273
300227.SZ,20250325,,2.795
300227.SZ,20250324,76.604,2.7415
300227.SZ,20250321,80.2601,2.8724
300227.SZ,20250320,81.1306,2.9035
300227.SZ,20250319,80.5213,2.8817
300227.SZ,20250318,78.1709,2.7976
300227.SZ,20250317,76.9522,2.754
300227.SZ,20250314,77.0393,2.7571
300227.SZ,20250313,75.9076,2.7166
300227.SZ,20250312,77.4745,2.7727
300227.SZ,20250311,77.8227,2.7852
300227.SZ,20250310,78.1709,2.7976
300227.SZ,20250307,77.2134,2.7633
300227.SZ,20250306,77.1263,2.7602
300227.SZ,20250305,75.7335,2.7104
300227.SZ,20250304,74.6019,2.6699
300227.SZ,20250303,72.4256,2.592
300227.SZ,20250228,72.9479,2.6107
300227.SZ,20250227,77.5616,2.7758
300227.SZ,20250226,79.1285,2.8319
300227.SZ,20250225,79.3026,2.8381
300227.SZ,20250224,77.9098,2.7883
300227.SZ,20250221,76.604,2.7415
300227.SZ,20250220,75.3853,2.6979
300227.SZ,20250219,74.5148,2.6668
300227.SZ,20250218,71.8163,2.5702
300227.SZ,20250217,76.0817,2.7228
300227.SZ,20250214,75.5594,2.7042
300227.SZ,20250213,75.7335,2.7104
300227.SZ,20250212,77.7357,2.782
300227.SZ,20250211,78.6062,2.8132
300227.SZ,20250210,75.9076,2.7166
300227.SZ,20250207,75.2112,2.6917
300227.SZ,20250206,73.9055,2.645
300227.SZ,20250205,73.035,2.6138
300227.SZ,20250127,69.7271,2.4954
300227.SZ,20250124,71.8163,2.5702
300227.SZ,20250123,70.2494,2.5141
300227.SZ,20250122,69.7271,2.4954
300227.SZ,20250121,70.8587,2.5359
300227.SZ,20250120,70.5976,2.5266
300227.SZ,20250117,69.9012,2.5017
300227.SZ,20250116,69.9882,2.5048
300227.SZ,20250115,69.2918,2.4798
300227.SZ,20250114,70.3364,2.5172
300227.SZ,20250113,66.4192,2.377
300227.SZ,20250110,65.7228,2.3521
300227.SZ,20250109,68.5084,2.4518
300227.SZ,20250108,67.5508,2.4175
300227.SZ,20250107,68.4213,2.4487
300227.SZ,20250106,65.0264,2.3272
300227.SZ,20250103,66.071,2.3646
300227.SZ,20250102,69.9882,2.5048
300227.SZ,20241231,72.5127,2.5951
300227.SZ,20241230,77.3004,2.7665
300227.SZ,20241227,79.3026,2.8381
300227.SZ,20241226,76.8652,2.7509
300227.SZ,20241225,73.5573,2.6325
300227.SZ,20241224,76.4299,2.7353
300227.SZ,20241223,76.9522,2.754
300227.SZ,20241220,81.0436,2.9004
300227.SZ,20241219,80.086,2.8662
300227.SZ,20241218,79.999,2.863
300227.SZ,20241217,78.1709,2.7976
300227.SZ,20241216,82.2623,2.944
300227.SZ,20241213,87.1371,3.1185
300227.SZ,20241212,88.9651,3.1839
300227.SZ,20241211,91.1414,3.2618
300227.SZ,20241210,84.0903,3.0095
300227.SZ,20241209,84.3515,3.0188
300227.SZ,20241206,84.1774,3.0126
300227.SZ,20241205,84.1774,3.0126
300227.SZ,20241204,83.6551,2.9939
300227.SZ,20241203,85.8313,3.0718
300227.SZ,20241202,87.8335,3.1434
300227.SZ,20241129,87.3112,3.1247
300227.SZ,20241128,82.3493,2.9472
300227.SZ,20241127,79.999,2.863
300227.SZ,20241126,78.4321,2.807
300227.SZ,20241125,79.999,2.863
300227.SZ,20241122,78.7803,2.8194
300227.SZ,20241121,82.5234,2.9534
300227.SZ,20241120,84.0033,3.0063
300227.SZ,20241119,80.6083,2.8848
300227.SZ,20241118,75.4724,2.701
300227.SZ,20241115,80.3472,2.8755
300227.SZ,20241114,84.0033,3.0063
300227.SZ,20241113,88.0076,3.1497
300227.SZ,20241112,88.6169,3.1715
300227.SZ,20241111,94.6234,3.3864
300227.SZ,20241108,93.5788,3.349
300227.SZ,20241107,88.5299,3.1683
300227.SZ,20241106,87.8335,3.1434
300227.SZ,20241105,73.2091,2.62
300227.SZ,20241104,70.7717,2.5328
300227.SZ,20241101,69.2048,2.4767
300227.SZ,20241031,76.1688,2.726
300227.SZ,20241030,77.0393,2.7571
300227.SZ,20241029,73.5573,2.6325
300227.SZ,20241028,77.4745,2.8904
300227.SZ,20241025,73.9055,2.7572
300227.SZ,20241024,68.0731,2.5396
300227.SZ,20241023,69.9012,2.6078
300227.SZ,20241022,71.0328,2.65
300227.SZ,20241021,70.1623,2.6176
300227.SZ,20241018,67.7249,2.5266
300227.SZ,20241017,65.7228,2.4519
300227.SZ,20241016,65.0264,2.426
300227.SZ,20241015,65.9839,2.4617
300227.SZ,20241014,67.2026,2.5072
300227.SZ,20241011,60.1516,2.2441
300227.SZ,20241010,63.9818,2.387
300227.SZ,20241009,62.5019,2.3318
300227.SZ,20241008,78.0839,2.9131
300227.SZ,20240930,66.158,2.4682
300227.SZ,20240927,56.2343,2.098
300227.SZ,20240926,48.8351,1.8219
300227.SZ,20240925,48.3128,1.8024
300227.SZ,20240924,46.8329,1.7472
300227.SZ,20240923,45.9624,1.7147
300227.SZ,20240920,44.6567,1.666
300227.SZ,20240919,44.6567,1.666
300227.SZ,20240918,43.3509,1.6173
300227.SZ,20240913,43.8732,1.6368
300227.SZ,20240912,45.0049,1.679
300227.SZ,20240911,45.0049,1.679
300227.SZ,20240910,45.9624,1.7009
300227.SZ,20240909,45.3531,1.6784
300227.SZ,20240906,45.179,1.6719
300227.SZ,20240905,46.5718,1.7235
300227.SZ,20240904,46.4847,1.7203
300227.SZ,20240903,47.2682,1.7492
300227.SZ,20240902,46.6588,1.7267
300227.SZ,20240830,46.7459,1.7299
300227.SZ,20240829,46.2236,1.7106
300227.SZ,20240828,44.8308,1.659
300227.SZ,20240827,42.9157,1.5882
300227.SZ,20240826,44.5696,1.6494
300227.SZ,20240823,42.9157,1.6001
300227.SZ,20240822,42.4804,1.5839
300227.SZ,20240821,43.8732,1.6359
300227.SZ,20240820,43.438,1.6196
300227.SZ,20240819,43.6121,1.6261
300227.SZ,20240816,44.3955,1.6553
300227.SZ,20240815,43.6121,1.6261
300227.SZ,20240814,42.9157,1.6001
300227.SZ,20240813,42.6545,1.5904
300227.SZ,20240812,42.1322,1.5709
300227.SZ,20240809,43.1768,1.6099
300227.SZ,20240808,42.9157,1.6001
300227.SZ,20240807,44.1344,1.6456
300227.SZ,20240806,43.0027,1.6034
300227.SZ,20240805,41.8711,1.5612
300227.SZ,20240802,45.0049,1.678
300227.SZ,20240801,46.3106,1.7267
300227.SZ,20240731,45.179,1.6845
300227.SZ,20240730,43.7862,1.6326
300227.SZ,20240729,43.7862,1.6326
300227.SZ,20240726,43.0898,1.6066
300227.SZ,20240725,41.6099,1.5515
300227.SZ,20240724,41.8711,1.5612
300227.SZ,20240723,42.3063,1.5774
300227.SZ,20240722,43.0027,1.6034
300227.SZ,20240719,43.1908,1.5592
300227.SZ,20240718,42.5751,1.537
300227.SZ,20240717,44.2464,1.5973
300227.SZ,20240716,49.0845,1.772
300227.SZ,20240715,47.4131,1.7117
300227.SZ,20240712,48.3808,1.7466
300227.SZ,20240711,48.5567,1.7529
300227.SZ,20240710,45.8298,1.6545
300227.SZ,20240709,46.4455,1.6767
300227.SZ,20240708,44.4223,1.6037
300227.SZ,20240705,46.4455,1.6767
300227.SZ,20240704,45.3899,1.6386
300227.SZ,20240703,47.0613,1.699
300227.SZ,20240702,47.853,1.7275
300227.SZ,20240701,47.2372,1.7053
300227.SZ,20240628,48.1169,1.7371
300227.SZ,20240627,46.7094,1.6863
300227.SZ,20240626,47.2372,1.7053
300227.SZ,20240625,45.3899,1.6386
300227.SZ,20240624,45.0381,1.6259
300227.SZ,20240621,47.4131,1.7117
300227.SZ,20240620,47.677,1.7212
300227.SZ,20240619,49.2604,1.7783
300227.SZ,20240618,49.5243,1.7879
300227.SZ,20240617,47.765,1.7244
300227.SZ,20240614,46.7974,1.6894
300227.SZ,20240613,46.7974,1.6894
300227.SZ,20240612,47.1492,1.7021
300227.SZ,20240611,46.4455,1.6767
300227.SZ,20240607,44.6862,1.6132
300227.SZ,20240606,43.3668,1.5656
300227.SZ,20240605,45.7418,1.6513
300227.SZ,20240604,47.5011,1.7148
300227.SZ,20240603,50.316,1.8165
300227.SZ,20240531,52.5151,1.8958
300227.SZ,20240530,49.4363,1.7847
300227.SZ,20240529,48.7326,1.7593
300227.SZ,20240528,48.3808,1.7466
300227.SZ,20240527,49.5243,1.7879
300227.SZ,20240524,52.2512,1.8863
300227.SZ,20240523,52.867,1.9085
300227.SZ,20240522,53.2188,1.9213
300227.SZ,20240521,56.4735,2.0387
300227.SZ,20240520,57.793,2.0864
300227.SZ,20240517,58.4088,2.1086
300227.SZ,20240516,55.7698,2.0133
300227.SZ,20240515,54.8022,1.9784
300227.SZ,20240514,56.3856,2.0356
300227.SZ,20240513,58.4967,2.1118
300227.SZ,20240510,61.2237,2.2102
300227.SZ,20240509,60.432,2.1817
300227.SZ,20240508,57.793,2.0864
300227.SZ,20240507,60.1681,2.1721
300227.SZ,20240506,57.6171,2.08
300227.SZ,20240430,59.2005,2.1372
300227.SZ,20240429,59.1125,2.134
300227.SZ,20240426,42.2158,2.1551
300227.SZ,20240425,39.0933,1.9957
300227.SZ,20240424,38.6562,1.9734
300227.SZ,20240423,36.5954,1.8682
300227.SZ,20240422,35.7835,1.8268
300227.SZ,20240419,36.8452,1.8611
300227.SZ,20240418,36.408,1.839
300227.SZ,20240417,36.6578,1.8516
300227.SZ,20240416,32.7235,1.6529
300227.SZ,20240415,36.2207,1.8295
300227.SZ,20240412,38.5937,1.9494
300227.SZ,20240411,39.9676,2.0188
300227.SZ,20240410,40.5921,2.0503
300227.SZ,20240409,41.8411,2.1134
300227.SZ,20240408,40.4048,2.0409
300227.SZ,20240403,42.5281,2.1481
300227.SZ,20240402,43.6522,2.2049
300227.SZ,20240401,44.3391,2.2396
300227.SZ,20240329,44.0269,2.2238
300227.SZ,20240328,43.8395,2.2144
300227.SZ,20240327,40.0925,2.0251
