ts_code,trade_date,pe,pb
300747.SZ,20250702,99.2284,4.0711
300747.SZ,20250701,101.0793,4.1471
300747.SZ,20250630,99.607,4.0867
300747.SZ,20250627,94.8959,3.8934
300747.SZ,20250626,94.8959,3.8934
300747.SZ,20250625,90.2689,3.7036
300747.SZ,20250624,87.1561,3.5758
300747.SZ,20250623,86.8196,3.562
300747.SZ,20250620,86.0234,3.5288
300747.SZ,20250619,88.4631,3.6289
300747.SZ,20250618,92.1228,3.779
300747.SZ,20250617,90.3561,3.7065
300747.SZ,20250616,89.3045,3.6634
300747.SZ,20250613,88.2528,3.6202
300747.SZ,20250612,86.5281,3.5495
300747.SZ,20250611,86.5281,3.5495
300747.SZ,20250610,86.5281,3.5495
300747.SZ,20250609,88.0846,3.6133
300747.SZ,20250606,88.0425,3.6116
300747.SZ,20250605,89.5989,3.6755
300747.SZ,20250604,90.9029,3.729
300747.SZ,20250603,91.8284,3.7669
300747.SZ,20250530,83.0367,3.4063
300747.SZ,20250529,85.2241,3.496
300747.SZ,20250528,83.205,3.4132
300747.SZ,20250527,84.3408,3.4598
300747.SZ,20250526,84.6773,3.4736
300747.SZ,20250523,83.4574,3.4235
300747.SZ,20250522,84.7614,3.477
300747.SZ,20250521,85.4345,3.5046
300747.SZ,20250520,85.9813,3.5271
300747.SZ,20250519,88.6735,3.6375
300747.SZ,20250516,87.8742,3.6047
300747.SZ,20250515,88.6735,3.6375
300747.SZ,20250514,91.4077,3.7497
300747.SZ,20250513,91.5339,3.7548
300747.SZ,20250512,96.75,3.9688
300747.SZ,20250509,88.0425,3.6116
300747.SZ,20250508,80.3025,3.2941
300747.SZ,20250507,78.3675,3.2147
300747.SZ,20250506,77.5683,3.182
300747.SZ,20250430,75.0443,3.0784
300747.SZ,20250429,72.3522,2.968
300747.SZ,20250428,72.0156,2.9542
300747.SZ,20250425,74.4554,3.0734
300747.SZ,20250424,74.5816,3.0786
300747.SZ,20250423,75.9698,3.1359
