ts_code,trade_date,pe,pb
300048.SZ,20250702,642.0148,3.8002
300048.SZ,20250701,643.1011,3.8066
300048.SZ,20250630,637.6695,3.7745
300048.SZ,20250627,630.0653,3.7294
300048.SZ,20250626,617.0295,3.6523
300048.SZ,20250625,621.3747,3.678
300048.SZ,20250624,619.2021,3.6651
300048.SZ,20250623,606.1663,3.588
300048.SZ,20250620,596.3894,3.5301
300048.SZ,20250619,598.69,3.5589
300048.SZ,20250618,624.72,3.7136
300048.SZ,20250617,614.9588,3.6556
300048.SZ,20250616,611.705,3.6363
300048.SZ,20250613,609.5359,3.6234
300048.SZ,20250612,605.1975,3.5976
300048.SZ,20250611,610.6204,3.6298
300048.SZ,20250610,617.1279,3.6685
300048.SZ,20250609,616.0434,3.6621
300048.SZ,20250606,616.0434,3.6621
300048.SZ,20250605,604.1129,3.5911
300048.SZ,20250604,606.2821,3.604
300048.SZ,20250603,612.7896,3.6427
300048.SZ,20250530,620.3817,3.6879
300048.SZ,20250529,637.735,3.791
300048.SZ,20250528,639.9042,3.8039
300048.SZ,20250527,617.1279,3.6685
300048.SZ,20250526,595.4363,3.5396
300048.SZ,20250523,573.7446,3.4106
300048.SZ,20250522,583.5059,3.4686
300048.SZ,20250521,588.9288,3.5009
300048.SZ,20250520,594.3517,3.5331
300048.SZ,20250519,593.2671,3.5267
300048.SZ,20250516,591.0979,3.5138
300048.SZ,20250515,590.0134,3.5073
300048.SZ,20250514,600.8592,3.5718
300048.SZ,20250513,601.9438,3.5783
300048.SZ,20250512,606.2821,3.604
300048.SZ,20250509,599.7746,3.5654
300048.SZ,20250508,625.8046,3.7201
300048.SZ,20250507,592.1825,3.5202
300048.SZ,20250506,592.1825,3.5202
300048.SZ,20250430,572.66,3.4042
300048.SZ,20250429,570.4909,3.3913
300048.SZ,20250428,571.5754,3.3977
300048.SZ,20250425,570.4909,3.3913
300048.SZ,20250424,596.5209,3.606
300048.SZ,20250423,579.1675,3.5011
300048.SZ,20250422,566.1525,3.4225
300048.SZ,20250421,557.4759,3.37
300048.SZ,20250418,531.4459,3.2127
300048.SZ,20250417,522.7692,3.1602
300048.SZ,20250416,528.1921,3.193
300048.SZ,20250415,544.4609,3.2913
300048.SZ,20250414,535.7842,3.2389
300048.SZ,20250411,521.6846,3.1536
300048.SZ,20250410,523.8538,3.1668
300048.SZ,20250409,517.3463,3.1274
300048.SZ,20250408,498.9084,3.016
300048.SZ,20250407,490.2317,2.9635
300048.SZ,20250403,586.7596,3.547
300048.SZ,20250402,598.69,3.6192
300048.SZ,20250401,601.9438,3.6388
300048.SZ,20250331,583.5059,3.5274
300048.SZ,20250328,576.9984,3.488
300048.SZ,20250327,580.2521,3.5077
300048.SZ,20250326,591.0979,3.5733
300048.SZ,20250325,,3.5347
300048.SZ,20250324,,3.502
300048.SZ,20250321,,3.6591
300048.SZ,20250320,,3.7507
300048.SZ,20250319,,3.8162
300048.SZ,20250318,,3.9864
300048.SZ,20250317,,3.4889
300048.SZ,20250314,,3.5085
300048.SZ,20250313,,3.502
300048.SZ,20250312,,3.5413
300048.SZ,20250311,,3.502
300048.SZ,20250310,,3.502
300048.SZ,20250307,,3.3252
300048.SZ,20250306,,3.3711
300048.SZ,20250305,,3.3449
300048.SZ,20250304,,3.3514
300048.SZ,20250303,,3.286
300048.SZ,20250228,,3.2925
300048.SZ,20250227,,3.3842
300048.SZ,20250226,,3.3973
300048.SZ,20250225,,3.3711
300048.SZ,20250224,,3.3973
300048.SZ,20250221,,3.3973
300048.SZ,20250220,,3.3776
300048.SZ,20250219,,3.4038
300048.SZ,20250218,,3.3645
300048.SZ,20250217,,3.358
300048.SZ,20250214,,3.3383
300048.SZ,20250213,,3.2663
300048.SZ,20250212,,3.3449
300048.SZ,20250211,,3.3056
300048.SZ,20250210,,3.3383
300048.SZ,20250207,,3.3252
300048.SZ,20250206,,3.2663
300048.SZ,20250205,,3.2467
300048.SZ,20250127,,3.2009
300048.SZ,20250124,,3.2794
300048.SZ,20250123,,3.2205
300048.SZ,20250122,,3.2271
300048.SZ,20250121,,3.2336
300048.SZ,20250120,,3.2598
300048.SZ,20250117,,3.2074
300048.SZ,20250116,,3.214
300048.SZ,20250115,,3.2074
300048.SZ,20250114,,3.2598
300048.SZ,20250113,,3.0765
300048.SZ,20250110,,3.0831
300048.SZ,20250109,,3.1878
300048.SZ,20250108,,3.1747
300048.SZ,20250107,,3.2271
300048.SZ,20250106,,3.1223
300048.SZ,20250103,,3.07
300048.SZ,20250102,,3.1878
300048.SZ,20241231,,3.2991
300048.SZ,20241230,,3.4038
300048.SZ,20241227,,3.4431
300048.SZ,20241226,,3.3383
300048.SZ,20241225,,3.2991
300048.SZ,20241224,,3.3514
300048.SZ,20241223,,3.286
300048.SZ,20241220,,3.3907
300048.SZ,20241219,,3.43
300048.SZ,20241218,,3.3711
300048.SZ,20241217,,3.3645
300048.SZ,20241216,,3.4562
300048.SZ,20241213,,3.4758
300048.SZ,20241212,,3.5543
300048.SZ,20241211,,3.5674
300048.SZ,20241210,,3.5609
300048.SZ,20241209,,3.5543
300048.SZ,20241206,,3.5674
