ts_code,trade_date,pe,pb
603583.SH,20250702,47.6641,3.0989
603583.SH,20250701,49.2687,3.2032
603583.SH,20250630,49.6631,3.2288
603583.SH,20250627,49.0783,3.1908
603583.SH,20250626,49.4047,3.212
603583.SH,20250625,50.3022,3.2704
603583.SH,20250624,49.2007,3.1988
603583.SH,20250623,46.5489,3.0264
603583.SH,20250620,45.8962,2.9839
603583.SH,20250619,47.3649,3.0794
603583.SH,20250618,47.1201,3.0635
603583.SH,20250617,47.2969,3.075
603583.SH,20250616,47.5961,3.0944
603583.SH,20250613,47.5825,3.0935
603583.SH,20250612,48.8472,3.1758
603583.SH,20250611,49.1327,3.1943
603583.SH,20250610,48.7248,3.1678
603583.SH,20250609,50.2886,3.2695
603583.SH,20250606,50.1662,3.2615
603583.SH,20250605,51.9885,3.2927
603583.SH,20250604,50.0575,3.1704
603583.SH,20250603,49.4455,3.1316
603583.SH,20250530,49.4727,3.1333
603583.SH,20250529,51.3221,3.2505
603583.SH,20250528,51.159,3.2401
603583.SH,20250527,50.7646,3.2152
603583.SH,20250526,52.4101,3.3194
603583.SH,20250523,52.4373,3.3211
603583.SH,20250522,52.3557,3.3159
603583.SH,20250521,53.4028,3.3822
603583.SH,20250520,53.9467,3.4167
603583.SH,20250519,52.8316,3.3461
603583.SH,20250516,54.3003,3.4391
603583.SH,20250515,53.9739,3.4184
603583.SH,20250514,56.0546,3.5502
603583.SH,20250513,57.0609,3.6139
603583.SH,20250512,57.6184,3.6492
603583.SH,20250509,55.6738,3.5261
603583.SH,20250508,57.1561,3.62
603583.SH,20250507,57.9312,3.669
603583.SH,20250506,59.0599,3.7405
603583.SH,20250430,58.3392,3.6949
603583.SH,20250429,56.2721,3.564
603583.SH,20250428,54.2187,3.4339
603583.SH,20250425,72.1067,3.4067
603583.SH,20250424,71.1572,3.3619
603583.SH,20250423,72.7211,3.4358
603583.SH,20250422,67.4895,3.1886
603583.SH,20250421,68.8672,3.2537
603583.SH,20250418,66.3352,3.1341
603583.SH,20250417,65.1622,3.0786
603583.SH,20250416,65.1995,3.0804
603583.SH,20250415,67.9549,3.2106
603583.SH,20250414,67.2474,3.1772
603583.SH,20250411,66.8006,3.1561
603583.SH,20250410,64.8457,3.0637
603583.SH,20250409,58.9439,2.7849
603583.SH,20250408,58.3668,2.7576
603583.SH,20250407,64.8457,3.0637
603583.SH,20250403,72.0508,3.4041
603583.SH,20250402,75.9419,3.5879
603583.SH,20250401,74.6387,3.5264
603583.SH,20250331,75.7558,3.5791
603583.SH,20250328,77.2266,3.6486
603583.SH,20250327,76.817,3.6293
603583.SH,20250326,76.1095,3.5959
603583.SH,20250325,75.2159,3.5536
603583.SH,20250324,80.3357,3.7955
603583.SH,20250321,79.0884,3.7366
603583.SH,20250320,84.3758,3.9864
603583.SH,20250319,88.118,4.1632
603583.SH,20250318,86.8706,4.1043
603583.SH,20250317,88.1552,4.165
603583.SH,20250314,88.0435,4.1597
603583.SH,20250313,86.9264,4.1069
603583.SH,20250312,96.5891,4.5634
603583.SH,20250311,89.9239,4.2485
603583.SH,20250310,90.3707,4.2696
603583.SH,20250307,92.4932,4.3699
603583.SH,20250306,93.7033,4.4271
603583.SH,20250305,85.1764,4.0242
603583.SH,20250304,77.4314,3.6583
603583.SH,20250303,70.3938,3.3258
603583.SH,20250228,71.8646,3.3953
603583.SH,20250227,79.8517,3.7727
603583.SH,20250226,80.0565,3.7823
603583.SH,20250225,81.3597,3.8439
603583.SH,20250224,77.3383,3.6539
603583.SH,20250221,79.7214,3.7665
603583.SH,20250220,79.4979,3.756
603583.SH,20250219,75.3089,3.558
603583.SH,20250218,68.4576,3.2343
603583.SH,20250217,63.6542,3.0074
603583.SH,20250214,57.8641,2.7338
603583.SH,20250213,57.8268,2.7321
603583.SH,20250212,63.0584,2.9793
603583.SH,20250211,60.7312,2.8693
603583.SH,20250210,58.4971,2.7637
603583.SH,20250207,59.5769,2.8148
603583.SH,20250206,56.8401,2.6855
603583.SH,20250205,51.6644,2.4409
603583.SH,20250127,50.1005,2.367
603583.SH,20250124,53.1538,2.5113
603583.SH,20250123,51.5526,2.4357
603583.SH,20250122,51.2548,2.4216
603583.SH,20250121,54.215,2.5614
603583.SH,20250120,51.4223,2.4295
603583.SH,20250117,50.9755,2.4084
603583.SH,20250116,50.5845,2.3899
603583.SH,20250115,50.5473,2.3882
603583.SH,20250114,51.0686,2.4128
603583.SH,20250113,46.8796,2.2149
603583.SH,20250110,46.4141,2.1929
603583.SH,20250109,47.8291,2.2597
603583.SH,20250108,46.3955,2.192
603583.SH,20250107,45.0737,2.1295
603583.SH,20250106,43.2491,2.0433
603583.SH,20250103,43.2864,2.0451
603583.SH,20250102,45.2226,2.1366
603583.SH,20241231,46.0045,2.1735
603583.SH,20241230,47.9222,2.2641
603583.SH,20241227,48.7972,2.3055
603583.SH,20241226,48.0339,2.2694
603583.SH,20241225,47.0658,2.2237
603583.SH,20241224,46.321,2.1885
603583.SH,20241223,46.4886,2.1964
603583.SH,20241220,47.9036,2.2632
603583.SH,20241219,47.0658,2.2237
603583.SH,20241218,46.7865,2.2105
603583.SH,20241217,46.5445,2.199
603583.SH,20241216,48.5924,2.2958
603583.SH,20241213,48.5924,2.2958
603583.SH,20241212,49.9888,2.3618
603583.SH,20241211,51.534,2.4348
603583.SH,20241210,52.2601,2.4691
603583.SH,20241209,52.8373,2.4963
603583.SH,20241206,50.268,2.375
603583.SH,20241205,49.151,2.3222
603583.SH,20241204,48.9462,2.3125
603583.SH,20241203,50.901,2.4049
603583.SH,20241202,46.2652,2.1858
603583.SH,20241129,42.0576,1.987
603583.SH,20241128,38.2409,1.8067
603583.SH,20241127,38.6691,1.827
603583.SH,20241126,38.4457,1.8164
603583.SH,20241125,39.5069,1.8665
603583.SH,20241122,39.8421,1.8824
603583.SH,20241121,41.9273,1.9809
603583.SH,20241120,41.9086,1.98
603583.SH,20241119,40.9405,1.9343
603583.SH,20241118,39.1718,1.8507
603583.SH,20241115,39.5069,1.8665
603583.SH,20241114,39.9724,1.8885
603583.SH,20241113,40.9777,1.936
603583.SH,20241112,42.0203,1.9853
603583.SH,20241111,40.4564,1.9114
603583.SH,20241108,39.749,1.878
603583.SH,20241107,39.9351,1.8868
603583.SH,20241106,39.5628,1.8692
603583.SH,20241105,38.8926,1.8375
603583.SH,20241104,37.5893,1.7759
603583.SH,20241101,35.3924,1.6721
603583.SH,20241031,36.3419,1.717
603583.SH,20241030,36.6584,1.732
603583.SH,20241029,36.8632,1.7416
603583.SH,20241028,38.5761,1.8848
603583.SH,20241025,37.7569,1.8448
603583.SH,20241024,36.2861,1.7729
603583.SH,20241023,35.9882,1.7584
603583.SH,20241022,36.1185,1.7647
603583.SH,20241021,35.7648,1.7475
603583.SH,20241018,35.6903,1.7438
603583.SH,20241017,34.5918,1.6901
603583.SH,20241016,34.7036,1.6956
603583.SH,20241015,32.9721,1.611
603583.SH,20241014,34.0333,1.6629
603583.SH,20241011,33.512,1.6374
603583.SH,20241010,34.8711,1.7038
603583.SH,20241009,35.1876,1.7193
603583.SH,20241008,38.2968,1.8712
603583.SH,20240930,35.5786,1.7384
603583.SH,20240927,32.5811,1.5919
603583.SH,20240926,31.0731,1.5182
603583.SH,20240925,29.4906,1.4409
603583.SH,20240924,29.565,1.4445
603583.SH,20240923,28.4294,1.389
603583.SH,20240920,28.8576,1.41
603583.SH,20240919,28.8203,1.4082
603583.SH,20240918,28.1687,1.3763
603583.SH,20240913,27.666,1.3518
603583.SH,20240912,28.0756,1.3718
