ts_code,trade_date,pe,pb
300484.SZ,20250702,162.9727,6.8742
300484.SZ,20250701,165.5988,6.985
300484.SZ,20250630,167.8498,7.0799
300484.SZ,20250627,165.7489,6.9913
300484.SZ,20250626,167.9249,7.0831
300484.SZ,20250625,170.6261,7.197
300484.SZ,20250624,167.3246,7.0578
300484.SZ,20250623,160.6466,6.7761
300484.SZ,20250620,159.0709,6.7096
300484.SZ,20250619,156.0696,6.583
300484.SZ,20250618,159.9713,6.7476
300484.SZ,20250617,158.9959,6.7065
300484.SZ,20250616,157.4202,6.64
300484.SZ,20250613,156.4448,6.5988
300484.SZ,20250612,162.8226,6.5368
300484.SZ,20250611,162.7476,6.5338
300484.SZ,20250610,159.9713,6.4224
300484.SZ,20250609,158.2456,6.3531
300484.SZ,20250606,153.0682,6.1452
300484.SZ,20250605,152.1678,6.1091
300484.SZ,20250604,151.8677,6.097
300484.SZ,20250603,148.6413,5.9675
300484.SZ,20250530,149.6917,6.0097
300484.SZ,20250529,152.0178,6.1031
300484.SZ,20250528,149.3166,5.9946
300484.SZ,20250527,157.4952,6.323
300484.SZ,20250526,155.1692,6.2296
300484.SZ,20250523,153.3684,6.1573
300484.SZ,20250522,161.8472,6.4977
300484.SZ,20250521,167.9999,6.7447
300484.SZ,20250520,158.1705,6.3501
300484.SZ,20250519,155.9195,6.2597
300484.SZ,20250516,156.0696,6.2657
300484.SZ,20250515,155.7695,6.2537
300484.SZ,20250514,159.7462,6.4133
300484.SZ,20250513,158.4707,6.3621
300484.SZ,20250512,161.1719,6.4706
300484.SZ,20250509,156.7449,6.2928
300484.SZ,20250508,158.6958,6.3712
300484.SZ,20250507,158.8458,6.3772
300484.SZ,20250506,155.8445,6.2567
300484.SZ,20250430,152.0928,6.1061
300484.SZ,20250429,148.7163,5.9705
300484.SZ,20250428,148.5662,5.9645
300484.SZ,20250425,153.8372,5.7823
300484.SZ,20250424,155.304,5.8374
300484.SZ,20250423,158.9278,5.9736
300484.SZ,20250422,154.0961,5.792
300484.SZ,20250421,157.0296,5.9022
300484.SZ,20250418,153.0607,5.7531
300484.SZ,20250417,152.6293,5.7369
300484.SZ,20250416,153.9235,5.7855
300484.SZ,20250415,157.2884,5.912
300484.SZ,20250414,156.3394,5.8763
300484.SZ,20250411,153.4058,5.766
300484.SZ,20250410,151.5077,5.6947
300484.SZ,20250409,147.7114,5.552
300484.SZ,20250408,141.2404,5.3088
300484.SZ,20250407,139.5148,5.2439
300484.SZ,20250403,174.3719,6.5541
300484.SZ,20250402,173.9405,6.5379
300484.SZ,20250401,171.0069,6.4276
300484.SZ,20250331,170.1441,6.3952
300484.SZ,20250328,171.6109,6.4503
300484.SZ,20250327,174.5444,6.5606
300484.SZ,20250326,176.7014,6.6416
300484.SZ,20250325,172.6463,6.4892
300484.SZ,20250324,177.3472,6.6629
300484.SZ,20250321,183.9924,6.9126
300484.SZ,20250320,190.9827,7.1752
300484.SZ,20250319,191.6731,7.2011
300484.SZ,20250318,197.6278,7.4249
300484.SZ,20250317,193.0539,7.253
300484.SZ,20250314,191.932,7.2109
300484.SZ,20250313,189.1704,7.1071
300484.SZ,20250312,197.11,7.4054
300484.SZ,20250311,200.3031,7.5254
300484.SZ,20250310,201.0798,7.5545
300484.SZ,20250307,197.4552,7.4184
300484.SZ,20250306,207.725,7.8042
300484.SZ,20250305,204.9633,7.7004
300484.SZ,20250304,210.9181,7.9242
300484.SZ,20250303,220.67,8.2905
300484.SZ,20250228,207.725,7.8042
300484.SZ,20250227,214.0249,8.0409
300484.SZ,20250226,202.5469,7.6097
300484.SZ,20250225,200.0442,7.5156
300484.SZ,20250224,206.3442,7.7523
300484.SZ,20250221,199.699,7.5027
300484.SZ,20250220,195.9018,7.36
300484.SZ,20250219,198.7497,7.467
300484.SZ,20250218,196.8511,7.3957
300484.SZ,20250217,197.0237,7.4022
300484.SZ,20250214,203.6688,7.6518
300484.SZ,20250213,200.0442,7.5156
300484.SZ,20250212,201.5113,7.5708
300484.SZ,20250211,188.6526,7.0877
300484.SZ,20250210,192.0183,7.2141
300484.SZ,20250207,190.0334,7.1395
300484.SZ,20250206,185.2869,6.9612
300484.SZ,20250205,171.3925,6.4392
300484.SZ,20250127,167.6816,6.2998
300484.SZ,20250124,174.7582,6.5656
300484.SZ,20250123,171.2199,6.4327
300484.SZ,20250122,172.0829,6.4651
300484.SZ,20250121,177.7787,6.6791
300484.SZ,20250120,177.0883,6.6532
300484.SZ,20250117,169.9254,6.3841
300484.SZ,20250116,170.1843,6.3938
300484.SZ,20250115,171.9103,6.4586
300484.SZ,20250114,173.2911,6.5105
300484.SZ,20250113,161.9858,6.0858
300484.SZ,20250110,161.8132,6.0793
300484.SZ,20250109,168.9761,6.3484
300484.SZ,20250108,167.1638,6.2803
300484.SZ,20250107,168.0268,6.3127
300484.SZ,20250106,163.4529,6.1409
300484.SZ,20250103,160.8639,6.0436
300484.SZ,20250102,174.1541,6.5429
300484.SZ,20241231,178.2965,6.6986
300484.SZ,20241230,188.2211,7.0714
