ts_code,trade_date,pe,pb
002008.SZ,20250702,14.9204,1.5944
002008.SZ,20250701,15.1689,1.621
002008.SZ,20250630,15.1378,1.6177
002008.SZ,20250627,14.9577,1.5984
002008.SZ,20250626,14.9577,1.5984
002008.SZ,20250625,15.026,1.6057
002008.SZ,20250624,14.8956,1.5918
002008.SZ,20250623,14.5353,1.5533
002008.SZ,20250620,14.4483,1.544
002008.SZ,20250619,14.5229,1.5519
002008.SZ,20250618,14.6781,1.5685
002008.SZ,20250617,14.3551,1.534
002008.SZ,20250616,14.38,1.5367
002008.SZ,20250613,14.3054,1.5287
002008.SZ,20250612,14.5104,1.5506
002008.SZ,20250611,14.4856,1.548
002008.SZ,20250610,14.3924,1.538
002008.SZ,20250609,14.616,1.5619
002008.SZ,20250606,14.5104,1.5506
002008.SZ,20250605,14.5912,1.5592
002008.SZ,20250604,14.467,1.546
002008.SZ,20250603,14.3054,1.5287
002008.SZ,20250530,14.2806,1.5261
002008.SZ,20250529,14.5663,1.5566
002008.SZ,20250528,14.3365,1.532
002008.SZ,20250527,14.3365,1.532
002008.SZ,20250526,14.4732,1.5466
002008.SZ,20250523,14.4483,1.544
002008.SZ,20250522,14.6409,1.5646
002008.SZ,20250521,14.7962,1.5812
002008.SZ,20250520,15.0074,1.5681
002008.SZ,20250519,15.0384,1.5713
002008.SZ,20250516,15.4608,1.6155
002008.SZ,20250515,15.0384,1.5713
002008.SZ,20250514,15.2496,1.5934
002008.SZ,20250513,15.3242,1.6012
002008.SZ,20250512,15.4049,1.6096
002008.SZ,20250509,15.0881,1.5765
002008.SZ,20250508,15.1254,1.5804
002008.SZ,20250507,14.8459,1.5512
002008.SZ,20250506,14.8148,1.548
002008.SZ,20250430,14.3489,1.4993
002008.SZ,20250429,14.2558,1.4895
002008.SZ,20250428,14.2868,1.4928
002008.SZ,20250425,14.5601,1.5213
002008.SZ,20250424,14.585,1.5239
002008.SZ,20250423,14.616,1.5272
002008.SZ,20250422,14.4856,1.5136
002008.SZ,20250421,31.134,1.6073
002008.SZ,20250418,30.6594,1.5828
002008.SZ,20250417,29.941,1.5457
002008.SZ,20250416,29.9025,1.5437
002008.SZ,20250415,30.5439,1.5768
002008.SZ,20250414,30.7877,1.5894
002008.SZ,20250411,30.7877,1.5894
002008.SZ,20250410,30.7107,1.5854
002008.SZ,20250409,29.7101,1.5338
002008.SZ,20250408,29.5562,1.5258
002008.SZ,20250407,31.6087,1.6318
002008.SZ,20250403,35.1236,1.8132
002008.SZ,20250402,35.7265,1.8443
002008.SZ,20250401,35.5469,1.8351
002008.SZ,20250331,35.8933,1.853
002008.SZ,20250328,36.5732,1.8881
002008.SZ,20250327,36.74,1.8967
002008.SZ,20250326,36.8169,1.9006
002008.SZ,20250325,36.5604,1.8874
002008.SZ,20250324,37.4968,1.9357
002008.SZ,20250321,37.3429,1.9278
002008.SZ,20250320,37.9458,1.9589
002008.SZ,20250319,38.5231,1.9887
002008.SZ,20250318,38.831,2.0046
002008.SZ,20250317,36.74,1.8967
002008.SZ,20250314,36.8939,1.9046
002008.SZ,20250313,36.0729,1.8622
002008.SZ,20250312,36.9965,1.9099
002008.SZ,20250311,37.3044,1.9258
002008.SZ,20250310,37.7021,1.9463
002008.SZ,20250307,36.8041,1.9
002008.SZ,20250306,36.0601,1.8616
002008.SZ,20250305,35.3802,1.8265
002008.SZ,20250304,35.3673,1.8258
002008.SZ,20250303,34.9312,1.8033
002008.SZ,20250228,34.8927,1.8013
002008.SZ,20250227,36.4962,1.8841
002008.SZ,20250226,37.035,1.9119
002008.SZ,20250225,36.7784,1.8987
002008.SZ,20250224,37.2787,1.9245
002008.SZ,20250221,37.7277,1.9477
002008.SZ,20250220,37.4968,1.9357
002008.SZ,20250219,35.9318,1.8549
002008.SZ,20250218,34.5079,1.7814
002008.SZ,20250217,35.2134,1.8179
002008.SZ,20250214,35.098,1.8119
002008.SZ,20250213,35.2134,1.8179
002008.SZ,20250212,35.4058,1.8278
002008.SZ,20250211,34.7772,1.7953
002008.SZ,20250210,34.867,1.8
002008.SZ,20250207,34.7644,1.7947
002008.SZ,20250206,34.7131,1.792
002008.SZ,20250205,33.2892,1.7185
002008.SZ,20250127,32.8787,1.6973
002008.SZ,20250124,33.0326,1.7053
002008.SZ,20250123,32.6221,1.6841
002008.SZ,20250122,32.9941,1.7033
002008.SZ,20250121,33.1994,1.7139
002008.SZ,20250120,32.6221,1.6841
002008.SZ,20250117,32.3784,1.6715
002008.SZ,20250116,32.186,1.6616
002008.SZ,20250115,32.5451,1.6801
002008.SZ,20250114,32.558,1.6808
