ts_code,trade_date,pe,pb
688017.SH,20250702,391.5865,6.4176
688017.SH,20250701,401.6656,6.5827
688017.SH,20250630,407.3739,6.6763
688017.SH,20250627,404.797,6.6341
688017.SH,20250626,404.8297,6.6346
688017.SH,20250625,414.0281,6.7854
688017.SH,20250624,410.016,6.7196
688017.SH,20250623,386.2697,6.3304
688017.SH,20250620,379.4197,6.2182
688017.SH,20250619,396.251,6.494
688017.SH,20250618,396.3162,6.4605
688017.SH,20250617,393.4784,6.4143
688017.SH,20250616,390.3796,6.3638
688017.SH,20250613,386.922,6.3074
688017.SH,20250612,394.0329,6.4233
688017.SH,20250611,395.6964,6.4504
688017.SH,20250610,398.2733,6.4924
688017.SH,20250609,404.2425,6.5898
688017.SH,20250606,411.2881,6.7046
688017.SH,20250605,424.988,6.9279
688017.SH,20250604,400.8828,6.535
688017.SH,20250603,383.2035,6.2468
688017.SH,20250530,378.376,6.1681
688017.SH,20250529,384.9649,6.2755
688017.SH,20250528,376.9081,6.1442
688017.SH,20250527,384.8671,6.2739
688017.SH,20250526,420.0952,6.8482
688017.SH,20250523,419.3123,6.8354
688017.SH,20250522,432.5229,7.0508
688017.SH,20250521,438.5573,7.1491
688017.SH,20250520,443.6784,7.2326
688017.SH,20250519,444.3308,7.2433
688017.SH,20250516,458.8787,7.4804
688017.SH,20250515,456.7259,7.4453
688017.SH,20250514,474.5356,7.7356
688017.SH,20250513,476.4275,7.7665
688017.SH,20250512,478.1889,7.7952
688017.SH,20250509,463.1517,7.5501
688017.SH,20250508,479.1675,7.8111
688017.SH,20250507,476.4601,7.767
688017.SH,20250506,484.6474,7.9005
688017.SH,20250430,480.9615,7.8404
688017.SH,20250429,306.1626,7.5158
688017.SH,20250428,306.7068,7.5291
688017.SH,20250425,311.4529,7.6456
688017.SH,20250424,310.582,7.6243
688017.SH,20250423,317.8535,7.8028
688017.SH,20250422,304.8128,7.4826
688017.SH,20250421,311.2787,7.6414
688017.SH,20250418,290.4876,7.131
688017.SH,20250417,291.0319,7.1443
688017.SH,20250416,294.9071,7.2395
688017.SH,20250415,294.0798,7.2192
688017.SH,20250414,295.7779,7.2608
688017.SH,20250411,293.579,7.2069
688017.SH,20250410,286.3294,7.0289
688017.SH,20250409,273.3758,6.7109
688017.SH,20250408,260.0303,6.3833
688017.SH,20250407,255.1536,6.2636
688017.SH,20250403,317.6358,7.7974
688017.SH,20250402,319.8128,7.8509
688017.SH,20250401,314.479,7.7199
688017.SH,20250331,324.6024,7.9684
688017.SH,20250328,333.5284,8.1875
688017.SH,20250327,334.1816,8.2036
688017.SH,20250326,338.4269,8.3078
688017.SH,20250325,341.8013,8.3906
688017.SH,20250324,343.1076,8.4227
688017.SH,20250321,337.8173,8.2928
688017.SH,20250320,362.2441,8.8925
688017.SH,20250319,364.8348,8.9561
688017.SH,20250318,369.472,9.0699
688017.SH,20250317,370.8218,9.103
688017.SH,20250314,372.4764,9.1437
688017.SH,20250313,336.5981,8.2629
688017.SH,20250312,360.7855,8.8567
688017.SH,20250311,365.3791,8.9694
688017.SH,20250310,368.7971,9.0533
688017.SH,20250307,362.8972,8.9085
688017.SH,20250306,357.0409,8.7647
688017.SH,20250305,354.8638,8.7113
688017.SH,20250304,348.3979,8.5526
688017.SH,20250303,333.0277,8.1753
688017.SH,20250228,334.617,8.2143
688017.SH,20250227,379.9002,9.3259
688017.SH,20250226,388.3908,9.5343
688017.SH,20250225,372.8247,9.1522
688017.SH,20250224,376.308,9.2377
688017.SH,20250221,383.1658,9.4061
688017.SH,20250220,369.7332,9.0763
688017.SH,20250219,377.1571,9.2586
688017.SH,20250218,342.6722,8.412
688017.SH,20250217,363.5721,8.9251
688017.SH,20250214,341.3877,8.3805
688017.SH,20250213,347.8971,8.5403
688017.SH,20250212,367.4909,9.0213
688017.SH,20250211,363.5721,8.9251
688017.SH,20250210,366.903,9.0068
688017.SH,20250207,370.9742,9.1068
688017.SH,20250206,383.9713,9.4258
688017.SH,20250205,355.125,8.7177
688017.SH,20250127,315.6764,7.7493
688017.SH,20250124,343.6518,8.4361
688017.SH,20250123,326.2134,8.008
688017.SH,20250122,317.8317,7.8022
688017.SH,20250121,320.2483,7.8615
688017.SH,20250120,302.3527,7.4222
688017.SH,20250117,310.4514,7.621
688017.SH,20250116,310.9304,7.6328
688017.SH,20250115,317.8317,7.8022
688017.SH,20250114,324.3847,7.9631
688017.SH,20250113,282.1929,6.9274
688017.SH,20250110,261.3365,6.4154
688017.SH,20250109,243.1797,5.9696
688017.SH,20250108,214.1952,8.8967
688017.SH,20250107,204.7499,8.5043
688017.SH,20250106,200.338,8.3211
688017.SH,20250103,200.4584,8.3261
688017.SH,20250102,216.5817,8.9958
688017.SH,20241231,216.702,9.0008
688017.SH,20241230,224.5029,9.3248
