ts_code,trade_date,pe,pb
002747.SZ,20250702,,9.4154
002747.SZ,20250701,,9.5432
002747.SZ,20250630,,9.5811
002747.SZ,20250627,,9.4959
002747.SZ,20250626,,9.4911
002747.SZ,20250625,,9.6331
002747.SZ,20250624,,9.4627
002747.SZ,20250623,,8.9988
002747.SZ,20250620,,8.9089
002747.SZ,20250619,,9.1314
002747.SZ,20250618,,9.2071
002747.SZ,20250617,,9.2118
002747.SZ,20250616,,9.2166
002747.SZ,20250613,,9.2118
002747.SZ,20250612,,9.5527
002747.SZ,20250611,,9.6142
002747.SZ,20250610,,9.7704
002747.SZ,20250609,,9.4864
002747.SZ,20250606,,9.2024
002747.SZ,20250605,,9.3397
002747.SZ,20250604,,9.174
002747.SZ,20250603,,9.0935
002747.SZ,20250530,,9.0982
002747.SZ,20250529,,9.2923
002747.SZ,20250528,,9.1219
002747.SZ,20250527,,9.2071
002747.SZ,20250526,,9.4201
002747.SZ,20250523,,9.4012
002747.SZ,20250522,,9.4959
002747.SZ,20250521,,9.6142
002747.SZ,20250520,,9.6994
002747.SZ,20250519,,9.7941
002747.SZ,20250516,,9.7562
002747.SZ,20250515,,9.8225
002747.SZ,20250514,,9.9929
002747.SZ,20250513,,10.0213
002747.SZ,20250512,,10.2249
002747.SZ,20250509,,9.8036
002747.SZ,20250508,,9.9124
002747.SZ,20250507,,9.8698
002747.SZ,20250506,,9.903
002747.SZ,20250430,,9.4675
002747.SZ,20250429,,9.0746
002747.SZ,20250428,118.7126,6.3324
002747.SZ,20250425,121.0239,6.4557
002747.SZ,20250424,121.0881,6.4591
002747.SZ,20250423,123.5921,6.5927
002747.SZ,20250422,119.2904,6.3632
002747.SZ,20250421,121.4733,6.4797
002747.SZ,20250418,117.7495,6.281
002747.SZ,20250417,117.5569,6.2708
002747.SZ,20250416,118.6484,6.329
002747.SZ,20250415,120.8313,6.4454
002747.SZ,20250414,121.4091,6.4763
002747.SZ,20250411,119.804,6.3906
002747.SZ,20250410,117.6853,6.2776
002747.SZ,20250409,115.5024,6.1612
002747.SZ,20250408,111.2008,5.9317
002747.SZ,20250407,120.7029,6.4386
002747.SZ,20250403,134.1215,7.1544
002747.SZ,20250402,136.8822,7.3016
002747.SZ,20250401,134.8919,7.1955
002747.SZ,20250331,137.3959,7.329
002747.SZ,20250328,142.8532,7.6201
002747.SZ,20250327,142.8532,7.6201
002747.SZ,20250326,142.789,7.6167
002747.SZ,20250325,141.5691,7.5516
002747.SZ,20250324,144.4583,7.7057
002747.SZ,20250321,148.6957,7.9318
002747.SZ,20250320,157.0422,8.377
002747.SZ,20250319,153.19,8.1715
002747.SZ,20250318,153.5752,8.1921
002747.SZ,20250317,151.6491,8.0893
