ts_code,trade_date,pe,pb
300486.SZ,20250702,,3.1042
300486.SZ,20250701,,3.1385
300486.SZ,20250630,,3.1576
300486.SZ,20250627,,3.066
300486.SZ,20250626,,3.0584
300486.SZ,20250625,,3.1576
300486.SZ,20250624,,3.1118
300486.SZ,20250623,,2.982
300486.SZ,20250620,,2.6994
300486.SZ,20250619,,2.6193
300486.SZ,20250618,,2.6918
300486.SZ,20250617,,2.6918
300486.SZ,20250616,,2.6804
300486.SZ,20250613,,2.6574
300486.SZ,20250612,,2.7338
300486.SZ,20250611,,2.7567
300486.SZ,20250610,,2.7605
300486.SZ,20250609,,2.8216
300486.SZ,20250606,,2.7758
300486.SZ,20250605,,2.8102
300486.SZ,20250604,,2.8102
300486.SZ,20250603,,2.8827
300486.SZ,20250530,,2.8751
300486.SZ,20250529,,3.0584
300486.SZ,20250528,,2.94
300486.SZ,20250527,,2.94
300486.SZ,20250526,,2.9056
300486.SZ,20250523,,2.6994
300486.SZ,20250522,,2.8064
300486.SZ,20250521,,2.9247
300486.SZ,20250520,,2.8064
300486.SZ,20250519,,2.6574
300486.SZ,20250516,,2.6269
300486.SZ,20250515,,2.6154
300486.SZ,20250514,,2.646
300486.SZ,20250513,,2.6536
300486.SZ,20250512,,2.6574
300486.SZ,20250509,,2.6078
300486.SZ,20250508,,2.6345
300486.SZ,20250507,,2.6116
300486.SZ,20250506,,2.6116
300486.SZ,20250430,,2.5353
300486.SZ,20250429,,2.4894
300486.SZ,20250428,,2.4513
300486.SZ,20250425,,2.4589
300486.SZ,20250424,,2.4551
300486.SZ,20250423,,2.5085
300486.SZ,20250422,,2.4322
300486.SZ,20250421,,2.4093
300486.SZ,20250418,,2.3711
300486.SZ,20250417,,1.9753
300486.SZ,20250416,,2.0015
300486.SZ,20250415,,2.0899
300486.SZ,20250414,,2.0473
300486.SZ,20250411,,2.0342
300486.SZ,20250410,,1.9949
300486.SZ,20250409,,1.8966
300486.SZ,20250408,,1.8278
300486.SZ,20250407,,1.7558
300486.SZ,20250403,,2.1947
300486.SZ,20250402,,2.1816
300486.SZ,20250401,,2.1849
300486.SZ,20250331,,2.1685
300486.SZ,20250328,,2.1882
300486.SZ,20250327,,2.2537
300486.SZ,20250326,,2.2733
300486.SZ,20250325,,2.2242
300486.SZ,20250324,,2.2242
300486.SZ,20250321,,2.3618
300486.SZ,20250320,,2.4732
300486.SZ,20250319,,2.4175
300486.SZ,20250318,,2.4109
300486.SZ,20250317,,2.4699
300486.SZ,20250314,,2.4797
300486.SZ,20250313,,2.4699
300486.SZ,20250312,,2.5452
300486.SZ,20250311,,2.5583
300486.SZ,20250310,,2.5157
300486.SZ,20250307,,2.5354
300486.SZ,20250306,,2.5845
300486.SZ,20250305,,2.5878
300486.SZ,20250304,,2.542
300486.SZ,20250303,,2.4175
300486.SZ,20250228,,2.4666
300486.SZ,20250227,,2.5747
300486.SZ,20250226,,2.6632
300486.SZ,20250225,,2.4961
300486.SZ,20250224,,2.519
300486.SZ,20250221,,2.5616
300486.SZ,20250220,,2.5878
300486.SZ,20250219,,2.4568
300486.SZ,20250218,,2.3094
300486.SZ,20250217,,2.4011
300486.SZ,20250214,,2.3323
300486.SZ,20250213,,2.3651
300486.SZ,20250212,,2.4371
300486.SZ,20250211,,2.3258
300486.SZ,20250210,,2.3552
300486.SZ,20250207,,2.2995
300486.SZ,20250206,,2.2963
300486.SZ,20250205,,2.2209
300486.SZ,20250127,,2.1489
300486.SZ,20250124,,2.2111
300486.SZ,20250123,,2.1718
300486.SZ,20250122,,2.1521
300486.SZ,20250121,,2.198
300486.SZ,20250120,,2.234
300486.SZ,20250117,,2.2439
300486.SZ,20250116,,2.2602
300486.SZ,20250115,,2.2668
300486.SZ,20250114,,2.2864
300486.SZ,20250113,,2.1096
300486.SZ,20250110,,2.0604
300486.SZ,20250109,,2.1554
300486.SZ,20250108,,2.1292
300486.SZ,20250107,,2.1096
300486.SZ,20250106,,2.0375
300486.SZ,20250103,,2.0506
300486.SZ,20250102,,2.2031
300486.SZ,20241231,,2.2425
300486.SZ,20241230,,2.3048
300486.SZ,20241227,,2.3474
300486.SZ,20241226,,2.3179
300486.SZ,20241225,,2.3179
300486.SZ,20241224,,2.4129
300486.SZ,20241223,,2.39
300486.SZ,20241220,,2.5474
300486.SZ,20241219,,2.4785
300486.SZ,20241218,,2.4916
300486.SZ,20241217,,2.4785
300486.SZ,20241216,,2.6621
300486.SZ,20241213,,2.7277
300486.SZ,20241212,,2.8752
300486.SZ,20241211,,2.9473
300486.SZ,20241210,,2.8949
300486.SZ,20241209,,2.767
300486.SZ,20241206,,2.826
300486.SZ,20241205,,2.967
300486.SZ,20241204,,3.0227
300486.SZ,20241203,,2.9572
300486.SZ,20241202,,3.085
300486.SZ,20241129,,3.1604
300486.SZ,20241128,,2.99
300486.SZ,20241127,,2.8982
300486.SZ,20241126,,2.7473
300486.SZ,20241125,,3.0129
300486.SZ,20241122,,2.5113
300486.SZ,20241121,,2.3966
300486.SZ,20241120,,2.4818
300486.SZ,20241119,,2.2949
300486.SZ,20241118,,2.1867
300486.SZ,20241115,,2.3867
300486.SZ,20241114,,2.213
300486.SZ,20241113,,2.2884
300486.SZ,20241112,,2.2162
300486.SZ,20241111,,2.2949
300486.SZ,20241108,,2.249
300486.SZ,20241107,,2.2228
300486.SZ,20241106,,2.2097
300486.SZ,20241105,,2.1146
300486.SZ,20241104,,2.0359
300486.SZ,20241101,,1.9113
300486.SZ,20241031,,2.0654
300486.SZ,20241030,,2.0392
300486.SZ,20241029,,2.0425
300486.SZ,20241028,,2.1113
300486.SZ,20241025,,2.0556
300486.SZ,20241024,,2.0031
300486.SZ,20241023,,2.0073
300486.SZ,20241022,,2.0616
300486.SZ,20241021,,2.0456
300486.SZ,20241018,,2.0392
300486.SZ,20241017,,1.9339
300486.SZ,20241016,,1.9052
300486.SZ,20241015,,1.9243
300486.SZ,20241014,,1.9403
300486.SZ,20241011,,1.8541
300486.SZ,20241010,,1.9658
300486.SZ,20241009,,1.9275
300486.SZ,20241008,,2.3073
300486.SZ,20240930,,1.9945
300486.SZ,20240927,,1.752
300486.SZ,20240926,,1.6658
300486.SZ,20240925,,1.6244
300486.SZ,20240924,,1.6116
300486.SZ,20240923,,1.5669
300486.SZ,20240920,,1.5765
300486.SZ,20240919,,1.5669
300486.SZ,20240918,,1.5222
300486.SZ,20240913,,1.5669
300486.SZ,20240912,,1.5605
300486.SZ,20240911,,1.5701
300486.SZ,20240910,,1.5988
300486.SZ,20240909,,1.5829
300486.SZ,20240906,,1.5637
300486.SZ,20240905,,1.6084
300486.SZ,20240904,,1.602
300486.SZ,20240903,,1.669
300486.SZ,20240902,,1.6531
300486.SZ,20240830,,1.6946
300486.SZ,20240829,,1.6563
300486.SZ,20240828,,1.5216
300486.SZ,20240827,,1.5123
300486.SZ,20240826,,1.5837
300486.SZ,20240823,,1.5962
300486.SZ,20240822,,1.7017
300486.SZ,20240821,,1.6645
300486.SZ,20240820,,1.6893
300486.SZ,20240819,,1.7017
300486.SZ,20240816,,1.6614
300486.SZ,20240815,,1.6241
300486.SZ,20240814,,1.5931
300486.SZ,20240813,,1.5931
300486.SZ,20240812,,1.5682
300486.SZ,20240809,,1.5993
300486.SZ,20240808,,1.6086
300486.SZ,20240807,,1.6583
300486.SZ,20240806,,1.6458
300486.SZ,20240805,,1.621
300486.SZ,20240802,,1.6707
300486.SZ,20240801,,1.7359
300486.SZ,20240731,,1.7483
300486.SZ,20240730,,1.68
300486.SZ,20240729,,1.6676
300486.SZ,20240726,,1.6117
300486.SZ,20240725,,1.5589
300486.SZ,20240724,,1.562
300486.SZ,20240723,,1.6024
300486.SZ,20240722,,1.6272
300486.SZ,20240719,,1.531
300486.SZ,20240718,,1.5092
300486.SZ,20240717,,1.5558
300486.SZ,20240716,,1.6365
300486.SZ,20240715,,1.6334
300486.SZ,20240712,,1.6738
300486.SZ,20240711,,1.7639
300486.SZ,20240710,,1.7514
300486.SZ,20240709,,1.7421
300486.SZ,20240708,,1.6676
300486.SZ,20240705,,1.7421
300486.SZ,20240704,,1.8415
300486.SZ,20240703,,1.5341
300486.SZ,20240702,,1.649
300486.SZ,20240701,,1.649
300486.SZ,20240628,,1.7825
300486.SZ,20240627,,1.4844
300486.SZ,20240626,,1.4595
300486.SZ,20240625,,1.3695
300486.SZ,20240624,,1.3664
300486.SZ,20240621,,1.4564
300486.SZ,20240620,,1.4999
300486.SZ,20240619,,1.5775
300486.SZ,20240618,,1.5682
300486.SZ,20240617,,1.4813
300486.SZ,20240614,,1.4751
300486.SZ,20240613,,1.503
300486.SZ,20240612,,1.4782
300486.SZ,20240611,,1.4409
300486.SZ,20240607,,1.4285
300486.SZ,20240606,,1.4129
300486.SZ,20240605,,1.6365
300486.SZ,20240604,,1.7576
300486.SZ,20240603,,1.7235
300486.SZ,20240531,,1.885
300486.SZ,20240530,,1.7732
300486.SZ,20240529,,1.4782
300486.SZ,20240528,,1.4595
300486.SZ,20240527,,1.4906
300486.SZ,20240524,,1.4875
300486.SZ,20240523,,1.5092
300486.SZ,20240522,,1.5589
300486.SZ,20240521,,1.562
300486.SZ,20240520,,1.5962
300486.SZ,20240517,,1.6272
300486.SZ,20240516,,1.5962
300486.SZ,20240515,,1.5589
300486.SZ,20240514,,1.5806
300486.SZ,20240513,,1.5558
300486.SZ,20240510,,1.6427
300486.SZ,20240509,,1.6583
300486.SZ,20240508,,1.6179
300486.SZ,20240507,,1.621
300486.SZ,20240506,,1.5993
300486.SZ,20240430,,1.5806
300486.SZ,20240429,,1.6334
300486.SZ,20240426,,1.5154
300486.SZ,20240425,,1.4968
300486.SZ,20240424,,1.4968
300486.SZ,20240423,40.7743,1.1829
300486.SZ,20240422,39.5197,1.1465
300486.SZ,20240419,40.9535,1.1881
300486.SZ,20240418,41.0432,1.1907
300486.SZ,20240417,41.7601,1.2115
300486.SZ,20240416,36.0248,1.0451
300486.SZ,20240415,41.5808,1.2063
300486.SZ,20240412,44.8965,1.3025
300486.SZ,20240411,46.2408,1.3415
300486.SZ,20240410,45.7031,1.3259
300486.SZ,20240409,46.6888,1.3545
300486.SZ,20240408,46.2408,1.3415
300486.SZ,20240403,48.5707,1.4091
300486.SZ,20240402,50.0924,1.4533
300486.SZ,20240401,50.8989,1.4767
300486.SZ,20240329,50.2716,1.4585
300486.SZ,20240328,49.8236,1.4455
300486.SZ,20240327,47.6729,1.3832
300486.SZ,20240326,50.7197,1.4715
300486.SZ,20240325,51.5262,1.4949
300486.SZ,20240322,54.3937,1.5781
300486.SZ,20240321,56.9028,1.6509
300486.SZ,20240320,57.6197,1.6717
300486.SZ,20240319,55.7379,1.6171
300486.SZ,20240318,56.8132,1.6483
300486.SZ,20240315,54.0353,1.5677
300486.SZ,20240314,53.1392,1.5417
300486.SZ,20240313,55.3795,1.6067
300486.SZ,20240312,54.573,1.5833
300486.SZ,20240311,54.573,1.5833
300486.SZ,20240308,55.7379,1.6171
300486.SZ,20240307,57.7093,1.6743
300486.SZ,20240306,54.2145,1.5729
300486.SZ,20240305,53.6769,1.5573
300486.SZ,20240304,56.186,1.6301
300486.SZ,20240301,54.7522,1.5885
300486.SZ,20240229,57.3509,1.6639
300486.SZ,20240228,56.8132,1.6483
300486.SZ,20240227,70.9717,2.0591
300486.SZ,20240226,59.1431,1.7159
300486.SZ,20240223,49.2859,1.4299
300486.SZ,20240222,41.0417,1.1908
300486.SZ,20240221,38.1742,1.1076
300486.SZ,20240220,36.2924,1.053
300486.SZ,20240219,35.1274,1.0192
300486.SZ,20240208,32.9768,0.9568
300486.SZ,20240207,28.8547,0.8372
300486.SZ,20240206,32.5287,0.9438
300486.SZ,20240205,33.2456,0.9646
300486.SZ,20240202,40.5937,1.1778
300486.SZ,20240201,42.9236,1.2454
300486.SZ,20240131,45.0742,1.3078
300486.SZ,20240130,48.3898,1.4039
300486.SZ,20240129,50.182,1.4559
300486.SZ,20240126,51.6158,1.4975
300486.SZ,20240125,51.7054,1.5001
300486.SZ,20240124,49.0171,1.4221
300486.SZ,20240123,47.9418,1.391
300486.SZ,20240122,50.8093,1.4741
300486.SZ,20240119,52.6015,1.5261
