ts_code,trade_date,pe,pb
688218.SH,20250702,56.1542,2.8051
688218.SH,20250701,56.6265,2.8287
688218.SH,20250630,56.9414,2.8444
688218.SH,20250627,56.3378,2.8143
688218.SH,20250626,55.7081,2.7828
688218.SH,20250625,56.5478,2.8248
688218.SH,20250624,56.023,2.7986
688218.SH,20250623,53.9762,2.6963
688218.SH,20250620,52.9266,2.6439
688218.SH,20250619,54.3698,2.716
688218.SH,20250618,54.1861,2.7068
688218.SH,20250617,54.0287,2.6989
688218.SH,20250616,55.3932,2.7671
688218.SH,20250613,54.3961,2.7173
688218.SH,20250612,57.23,2.7906
688218.SH,20250611,56.9939,2.7791
688218.SH,20250610,56.9151,2.7752
688218.SH,20250609,58.2271,2.8392
688218.SH,20250606,58.2534,2.8405
688218.SH,20250605,59.3555,2.8942
688218.SH,20250604,57.7286,2.8149
688218.SH,20250603,57.8335,2.82
688218.SH,20250530,57.8335,2.82
688218.SH,20250529,60.3789,2.9441
688218.SH,20250528,60.4313,2.9467
688218.SH,20250527,62.1369,3.0299
688218.SH,20250526,62.6093,3.0529
688218.SH,20250523,60.7987,2.9646
688218.SH,20250522,61.9008,3.0183
688218.SH,20250521,58.5158,2.8533
688218.SH,20250520,59.5129,2.9019
688218.SH,20250519,59.4867,2.9006
688218.SH,20250516,58.3321,2.8443
688218.SH,20250515,55.7606,2.7189
688218.SH,20250514,56.7315,2.7663
688218.SH,20250513,57.7286,2.8149
688218.SH,20250512,57.991,2.8277
688218.SH,20250509,56.2066,2.7407
688218.SH,20250508,57.4924,2.8034
688218.SH,20250507,56.3641,2.7484
688218.SH,20250506,56.2329,2.742
688218.SH,20250430,54.5273,2.6588
688218.SH,20250429,29.7208,2.6711
688218.SH,20250428,29.1989,2.6242
688218.SH,20250425,30.3152,2.7245
688218.SH,20250424,29.9383,2.6906
688218.SH,20250423,30.5617,2.7467
688218.SH,20250422,29.4453,2.6463
688218.SH,20250421,29.8368,2.6815
688218.SH,20250418,29.1989,2.6242
688218.SH,20250417,29.2279,2.6268
688218.SH,20250416,29.3149,2.6346
688218.SH,20250415,30.0253,2.6985
688218.SH,20250414,30.0253,2.6985
688218.SH,20250411,29.7788,2.6763
688218.SH,20250410,29.2134,2.6255
688218.SH,20250409,28.3725,2.5499
688218.SH,20250408,26.9517,2.4222
688218.SH,20250407,26.4153,2.374
688218.SH,20250403,33.0263,2.9682
688218.SH,20250402,33.6642,3.0255
688218.SH,20250401,32.0695,2.8822
688218.SH,20250331,32.3594,2.9082
688218.SH,20250328,32.6494,2.9343
688218.SH,20250327,33.6207,3.0216
688218.SH,20250326,34.3311,3.0854
688218.SH,20250325,34.0412,3.0594
688218.SH,20250324,34.4616,3.0972
688218.SH,20250321,35.5925,3.1988
688218.SH,20250320,37.1437,3.3382
688218.SH,20250319,37.2162,3.3447
688218.SH,20250318,36.6363,3.2926
688218.SH,20250317,36.6508,3.2939
688218.SH,20250314,36.7668,3.3043
688218.SH,20250313,35.7519,3.2131
688218.SH,20250312,37.9266,3.4086
688218.SH,20250311,38.3471,3.4464
688218.SH,20250310,37.1148,3.3356
688218.SH,20250307,36.6363,3.2926
688218.SH,20250306,36.4768,3.2783
688218.SH,20250305,36.0999,3.2444
688218.SH,20250304,35.433,3.1845
688218.SH,20250303,33.8962,3.0463
688218.SH,20250228,33.6352,3.0229
688218.SH,20250227,37.9701,3.4125
688218.SH,20250226,38.579,3.4672
688218.SH,20250225,38.1151,3.4255
688218.SH,20250224,38.5645,3.4659
688218.SH,20250221,38.0716,3.4216
688218.SH,20250220,37.3467,3.3564
688218.SH,20250219,36.6653,3.2952
688218.SH,20250218,34.0702,3.062
688218.SH,20250217,35.5055,3.191
688218.SH,20250214,33.9397,3.0503
