ts_code,trade_date,pe,pb
300400.SZ,20250702,48.9791,5.6484
300400.SZ,20250701,49.8542,5.7493
300400.SZ,20250630,49.1249,5.6652
300400.SZ,20250627,48.7749,5.6249
300400.SZ,20250626,48.5707,5.6013
300400.SZ,20250625,48.8624,5.635
300400.SZ,20250624,49.0666,5.6585
300400.SZ,20250623,48.0164,5.5374
300400.SZ,20250620,47.2288,5.4466
300400.SZ,20250619,45.6535,5.2649
300400.SZ,20250618,46.6454,5.3793
300400.SZ,20250617,45.5952,5.2582
300400.SZ,20250616,45.6827,5.2683
300400.SZ,20250613,44.8951,5.1774
300400.SZ,20250612,46.2661,5.3355
300400.SZ,20250611,46.1494,5.3221
300400.SZ,20250610,45.8286,5.2851
300400.SZ,20250609,46.6745,5.3826
300400.SZ,20250606,46.3245,5.3423
300400.SZ,20250605,46.5287,5.3658
300400.SZ,20250604,46.0619,5.312
300400.SZ,20250603,45.741,5.275
300400.SZ,20250530,45.8577,5.2884
300400.SZ,20250529,46.6745,5.3826
300400.SZ,20250528,45.0409,5.1942
300400.SZ,20250527,45.2451,5.2178
300400.SZ,20250526,46.3828,4.7146
300400.SZ,20250523,46.1203,4.6879
300400.SZ,20250522,46.4995,4.7264
300400.SZ,20250521,47.1413,4.7917
300400.SZ,20250520,47.7247,4.851
300400.SZ,20250519,47.1704,4.7946
300400.SZ,20250516,46.9954,4.7768
300400.SZ,20250515,46.762,4.7531
300400.SZ,20250514,47.5205,4.8302
300400.SZ,20250513,47.8414,4.8628
300400.SZ,20250512,48.4248,4.9221
300400.SZ,20250509,47.7539,4.8539
300400.SZ,20250508,48.5999,4.9399
300400.SZ,20250507,47.7539,4.8539
300400.SZ,20250506,47.4622,4.8243
300400.SZ,20250430,46.0619,4.682
300400.SZ,20250429,44.5158,4.6619
300400.SZ,20250428,44.37,4.6467
300400.SZ,20250425,44.5742,4.6681
300400.SZ,20250424,44.2241,4.6314
300400.SZ,20250423,45.1284,4.7261
300400.SZ,20250422,92.5663,4.6977
300400.SZ,20250421,92.5048,4.6946
300400.SZ,20250418,91.2739,4.6321
300400.SZ,20250417,90.9046,4.6134
300400.SZ,20250416,90.1045,4.5728
300400.SZ,20250415,91.9509,4.6665
300400.SZ,20250414,92.0124,4.6696
300400.SZ,20250411,90.5353,4.5947
300400.SZ,20250410,88.0119,4.4666
300400.SZ,20250409,85.55,4.3417
300400.SZ,20250408,83.0881,4.2167
300400.SZ,20250407,80.3801,4.0793
300400.SZ,20250403,100.4443,5.0975
300400.SZ,20250402,101.6137,5.1569
300400.SZ,20250401,102.1061,5.1819
300400.SZ,20250331,103.0908,5.2319
300400.SZ,20250328,99.5827,5.0538
300400.SZ,20250327,101.5522,5.1538
300400.SZ,20250326,102.5985,5.2069
300400.SZ,20250325,100.8136,5.1163
300400.SZ,20250324,101.983,5.1756
300400.SZ,20250321,107.3991,5.4505
300400.SZ,20250320,110.8457,5.6254
300400.SZ,20250319,109.861,5.5754
300400.SZ,20250318,111.215,5.6442
300400.SZ,20250317,110.538,5.6098
300400.SZ,20250314,105.7989,5.3693
300400.SZ,20250313,103.9525,5.2756
300400.SZ,20250312,107.7068,5.4661
300400.SZ,20250311,107.4607,5.4536
300400.SZ,20250310,108.0146,5.4817
300400.SZ,20250307,110.0456,5.5848
300400.SZ,20250306,111.215,5.6442
300400.SZ,20250305,108.9378,5.5286
300400.SZ,20250304,105.9835,5.3787
300400.SZ,20250303,103.1524,5.235
300400.SZ,20250228,103.0908,5.2319
300400.SZ,20250227,108.9378,5.5286
300400.SZ,20250226,110.4149,5.6036
300400.SZ,20250225,110.3534,5.6004
300400.SZ,20250224,108.6916,5.5161
300400.SZ,20250221,109.1224,5.538
300400.SZ,20250220,108.7531,5.5192
300400.SZ,20250219,106.0451,5.3818
300400.SZ,20250218,102.5369,5.2037
300400.SZ,20250217,105.7374,5.3662
300400.SZ,20250214,104.0756,5.2818
300400.SZ,20250213,104.6295,5.3099
