ts_code,trade_date,pe,pb
000988.SZ,20250702,37.2878,4.3828
000988.SZ,20250701,38.268,4.498
000988.SZ,20250630,38.721,4.5513
000988.SZ,20250627,38.1609,4.4855
000988.SZ,20250626,38.2598,4.4971
000988.SZ,20250625,38.3833,4.5116
000988.SZ,20250624,38.1197,4.4806
000988.SZ,20250623,36.5548,4.2967
000988.SZ,20250620,36.2665,4.2628
000988.SZ,20250619,36.2088,4.1752
000988.SZ,20250618,36.8513,4.2492
000988.SZ,20250617,36.8101,4.2445
000988.SZ,20250616,37.4937,4.3233
000988.SZ,20250613,37.0901,4.2768
000988.SZ,20250612,37.0078,4.2673
000988.SZ,20250611,36.5053,4.2093
000988.SZ,20250610,36.5795,4.2179
000988.SZ,20250609,37.156,4.2844
000988.SZ,20250606,36.876,4.2521
000988.SZ,20250605,36.5218,4.2112
000988.SZ,20250604,35.2616,4.0659
000988.SZ,20250603,34.685,3.9994
000988.SZ,20250530,34.7509,4.007
000988.SZ,20250529,35.4098,4.083
000988.SZ,20250528,34.4297,3.97
000988.SZ,20250527,34.4132,3.9681
000988.SZ,20250526,34.9815,4.0336
000988.SZ,20250523,34.4791,3.9757
000988.SZ,20250522,34.3473,3.9605
000988.SZ,20250521,34.6603,3.9966
000988.SZ,20250520,34.858,4.0194
000988.SZ,20250519,34.5367,3.9824
000988.SZ,20250516,35.3439,4.0754
000988.SZ,20250515,35.1627,4.0545
000988.SZ,20250514,35.5828,4.103
000988.SZ,20250513,35.1051,4.0479
000988.SZ,20250512,35.6158,4.1068
000988.SZ,20250509,35.3357,4.0745
000988.SZ,20250508,35.6487,4.1106
000988.SZ,20250507,34.7427,4.0061
000988.SZ,20250506,34.3967,3.9662
000988.SZ,20250430,33.4001,3.8513
000988.SZ,20250429,32.6999,3.7706
000988.SZ,20250428,32.7823,3.7801
000988.SZ,20250425,32.84,3.7867
000988.SZ,20250424,31.9586,3.8333
000988.SZ,20250423,32.4364,3.8906
000988.SZ,20250422,32.1234,3.8531
000988.SZ,20250421,32.2716,3.8709
000988.SZ,20250418,31.6539,3.7968
000988.SZ,20250417,31.1761,3.7395
000988.SZ,20250416,31.0526,3.7246
000988.SZ,20250415,31.2256,3.7454
000988.SZ,20250414,31.3985,3.7661
000988.SZ,20250411,37.478,3.8047
000988.SZ,20250410,37.1285,3.7692
000988.SZ,20250409,34.9815,3.5513
000988.SZ,20250408,33.7831,3.4296
000988.SZ,20250407,35.8103,3.6354
000988.SZ,20250403,39.7848,4.0389
000988.SZ,20250402,41.7621,4.2396
000988.SZ,20250401,41.2927,4.192
000988.SZ,20250331,41.0331,4.1656
000988.SZ,20250328,41.133,4.1758
000988.SZ,20250327,41.4825,4.2112
000988.SZ,20250326,41.4525,4.2082
000988.SZ,20250325,41.5524,4.2183
000988.SZ,20250324,42.2714,4.2913
000988.SZ,20250321,43.4497,4.4109
000988.SZ,20250320,43.5496,4.4211
000988.SZ,20250319,44.1588,4.4829
000988.SZ,20250318,45.3271,4.6015
000988.SZ,20250317,44.4484,4.5123
000988.SZ,20250314,44.6381,4.5316
000988.SZ,20250313,42.9704,4.3623
000988.SZ,20250312,45.6467,4.634
000988.SZ,20250311,44.9976,4.5681
000988.SZ,20250310,46.0761,4.6776
000988.SZ,20250307,45.7366,4.6431
000988.SZ,20250306,44.9277,4.561
000988.SZ,20250305,43.8991,4.4566
000988.SZ,20250304,43.4198,4.4079
000988.SZ,20250303,43.0803,4.3734
000988.SZ,20250228,44.3385,4.5012
000988.SZ,20250227,44.8778,4.5559
000988.SZ,20250226,46.905,4.7617
000988.SZ,20250225,45.5069,4.6198
000988.SZ,20250224,46.845,4.7556
000988.SZ,20250221,49.1319,4.9878
000988.SZ,20250220,46.3657,4.707
000988.SZ,20250219,45.5368,4.6228
000988.SZ,20250218,43.4797,4.414
000988.SZ,20250217,44.8977,4.5579
000988.SZ,20250214,42.521,4.3167
000988.SZ,20250213,41.093,4.1717
000988.SZ,20250212,42.4811,4.3126
000988.SZ,20250211,41.4425,4.2072
000988.SZ,20250210,40.7635,4.1382
000988.SZ,20250207,41.1529,4.1778
000988.SZ,20250206,39.5252,4.0125
000988.SZ,20250205,37.9873,3.8564
000988.SZ,20250127,39.2456,3.9841
000988.SZ,20250124,42.1416,4.2781
000988.SZ,20250123,41.1629,4.1788
000988.SZ,20250122,41.7821,4.2416
000988.SZ,20250121,41.3726,4.2001
000988.SZ,20250120,40.0345,4.0642
000988.SZ,20250117,39.7948,4.0399
000988.SZ,20250116,39.9746,4.0582
000988.SZ,20250115,38.3968,3.898
000988.SZ,20250114,39.655,4.0257
000988.SZ,20250113,37.9174,3.8493
000988.SZ,20250110,38.8561,3.9446
000988.SZ,20250109,40.5238,4.1139
000988.SZ,20250108,40.7036,4.1322
000988.SZ,20250107,40.0445,4.0653
000988.SZ,20250106,38.9759,3.9568
000988.SZ,20250103,39.4753,4.0075
000988.SZ,20250102,40.8733,4.1494
000988.SZ,20241231,43.24,4.3897
000988.SZ,20241230,44.6381,4.5316
000988.SZ,20241227,42.9205,4.3572
000988.SZ,20241226,43.0902,4.3745
000988.SZ,20241225,39.9746,4.0582
000988.SZ,20241224,39.9146,4.0521
000988.SZ,20241223,39.9446,4.0551
