ts_code,trade_date,pe,pb
688310.SH,20250702,,3.143
688310.SH,20250701,,3.1663
688310.SH,20250630,,3.1218
688310.SH,20250627,,3.143
688310.SH,20250626,,3.2129
688310.SH,20250625,,3.1684
688310.SH,20250624,,3.071
688310.SH,20250623,,3.0583
688310.SH,20250620,,3.0159
688310.SH,20250619,,2.8973
688310.SH,20250618,,2.9947
688310.SH,20250617,,3.0879
688310.SH,20250616,,3.0604
688310.SH,20250613,,3.1748
688310.SH,20250612,,3.2934
688310.SH,20250611,,3.2722
688310.SH,20250610,,3.3866
688310.SH,20250609,,3.3993
688310.SH,20250606,,3.2743
688310.SH,20250605,,3.1557
688310.SH,20250604,,3.0837
688310.SH,20250603,,3.0943
688310.SH,20250530,,3.0434
688310.SH,20250529,,2.9947
688310.SH,20250528,,2.9714
688310.SH,20250527,,2.8719
688310.SH,20250526,,2.8761
688310.SH,20250523,,2.7999
688310.SH,20250522,,2.6919
688310.SH,20250521,,2.7893
688310.SH,20250520,,2.7724
688310.SH,20250519,,2.6177
688310.SH,20250516,,2.4991
688310.SH,20250515,,2.4674
688310.SH,20250514,,2.461
688310.SH,20250513,,2.5034
688310.SH,20250512,,2.4991
688310.SH,20250509,,2.4928
688310.SH,20250508,,2.5097
688310.SH,20250507,,2.4398
688310.SH,20250506,,2.4038
688310.SH,20250430,,2.3784
688310.SH,20250429,18.1991,2.2422
688310.SH,20250428,17.8661,2.2011
688310.SH,20250425,18.3656,2.2627
688310.SH,20250424,18.3156,2.2565
688310.SH,20250423,18.5154,2.2811
688310.SH,20250422,18.2324,2.2463
688310.SH,20250421,18.0992,2.2299
688310.SH,20250418,17.9493,2.2114
688310.SH,20250417,17.916,2.2073
688310.SH,20250416,17.8328,2.197
688310.SH,20250415,18.2823,2.2524
688310.SH,20250414,18.2657,2.2504
688310.SH,20250411,18.1824,2.2401
688310.SH,20250410,18.0992,2.2299
688310.SH,20250409,17.3999,2.1437
688310.SH,20250408,17.1501,2.1129
688310.SH,20250407,16.3509,2.0145
688310.SH,20250403,19.5478,2.4083
688310.SH,20250402,19.6144,2.4165
688310.SH,20250401,19.5478,2.4083
688310.SH,20250331,19.4812,2.4001
688310.SH,20250328,19.3813,2.3878
688310.SH,20250327,19.3979,2.3899
688310.SH,20250326,19.5977,2.4145
688310.SH,20250325,19.1648,2.3611
688310.SH,20250324,19.3646,2.3858
688310.SH,20250321,19.8808,2.4494
688310.SH,20250320,20.2305,2.4924
