ts_code,trade_date,pe,pb
300124.SZ,20250702,40.516,6.0989
300124.SZ,20250701,40.3902,6.08
300124.SZ,20250630,40.6103,6.1131
300124.SZ,20250627,40.1386,6.0421
300124.SZ,20250626,40.4217,6.0847
300124.SZ,20250625,40.8493,6.1491
300124.SZ,20250624,40.2896,6.0649
300124.SZ,20250623,38.9625,5.8651
300124.SZ,20250620,38.8996,5.8556
300124.SZ,20250619,38.9625,5.8651
300124.SZ,20250618,39.277,5.9124
300124.SZ,20250617,39.1135,5.8878
300124.SZ,20250616,39.4594,5.9399
300124.SZ,20250613,40.1198,6.0393
300124.SZ,20250612,40.0632,6.0308
300124.SZ,20250611,40.0569,6.0298
300124.SZ,20250610,39.7235,5.9797
300124.SZ,20250609,40.2833,6.0639
300124.SZ,20250606,40.321,6.0696
300124.SZ,20250605,40.994,5.9404
300124.SZ,20250604,40.799,5.9122
300124.SZ,20250603,40.7801,5.9095
300124.SZ,20250530,41.3713,5.9951
300124.SZ,20250529,42.1885,6.1139
300124.SZ,20250528,41.3898,5.9982
300124.SZ,20250527,41.3646,5.9945
300124.SZ,20250526,41.9181,6.0747
300124.SZ,20250523,41.8237,6.061
300124.SZ,20250522,42.2828,6.1276
300124.SZ,20250521,43.2514,6.2679
300124.SZ,20250520,43.1004,6.2461
300124.SZ,20250519,42.9558,6.2251
300124.SZ,20250516,43.1759,6.257
300124.SZ,20250515,43.0753,6.2424
300124.SZ,20250514,43.8992,6.3618
300124.SZ,20250513,43.5721,6.3144
300124.SZ,20250512,44.2703,6.4156
300124.SZ,20250509,43.6916,6.3317
300124.SZ,20250508,44.4086,6.4356
300124.SZ,20250507,44.3269,6.4238
300124.SZ,20250506,45.1508,6.5432
300124.SZ,20250430,45.025,6.525
300124.SZ,20250429,42.2137,6.1176
300124.SZ,20250428,36.6013,6.4418
300124.SZ,20250425,36.8855,6.4918
300124.SZ,20250424,36.4934,6.4228
300124.SZ,20250423,36.4877,6.4218
300124.SZ,20250422,35.6296,6.2708
300124.SZ,20250421,36.1524,6.3628
300124.SZ,20250418,35.6864,6.2808
300124.SZ,20250417,35.6864,6.2808
300124.SZ,20250416,35.6239,6.2698
300124.SZ,20250415,35.6808,6.2798
300124.SZ,20250414,36.3002,6.3888
300124.SZ,20250411,36.5672,6.4358
300124.SZ,20250410,36.7945,6.4758
300124.SZ,20250409,35.5444,6.2558
300124.SZ,20250408,35.4591,6.2407
300124.SZ,20250407,35.2318,6.2007
300124.SZ,20250403,39.6642,6.9808
300124.SZ,20250402,39.0335,6.8698
300124.SZ,20250401,38.4766,6.7718
300124.SZ,20250331,38.738,6.8178
300124.SZ,20250328,38.9084,6.8478
300124.SZ,20250327,39.0676,6.8758
300124.SZ,20250326,38.9653,6.8578
300124.SZ,20250325,39.0107,6.8658
300124.SZ,20250324,39.7438,6.9948
300124.SZ,20250321,39.454,6.9438
300124.SZ,20250320,40.6416,7.1529
300124.SZ,20250319,41.3349,7.2749
300124.SZ,20250318,40.2893,7.0909
300124.SZ,20250317,40.0109,7.0418
300124.SZ,20250314,41.8918,7.3729
300124.SZ,20250313,41.1417,7.2409
300124.SZ,20250312,42.4487,7.4709
300124.SZ,20250311,44.3523,7.8059
300124.SZ,20250310,44.0966,7.7609
300124.SZ,20250307,43.5852,7.6709
300124.SZ,20250306,43.9091,7.7279
300124.SZ,20250305,43.3627,7.655
300124.SZ,20250304,42.0541,7.4386
300124.SZ,20250303,41.1116,7.2719
300124.SZ,20250228,40.964,7.2457
300124.SZ,20250227,44.115,7.8031
300124.SZ,20250226,44.274,7.8312
300124.SZ,20250225,42.2528,7.4737
300124.SZ,20250224,42.0143,7.4315
300124.SZ,20250221,41.9689,7.4235
300124.SZ,20250220,41.1513,7.2789
300124.SZ,20250219,41.1968,7.2869
300124.SZ,20250218,37.8867,6.7014
300124.SZ,20250217,38.3693,6.7868
